hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,mithril,ros.0,ros.1,ros.2,ros.3,ros.6,ros.12,ros.18,ros.36,ros.73,cluster_name,cluster_order
81e35f1248da51c4bc93968b9e3bc3f51dee41a34df38b070390eca2,pool1s8347yjgmfguf0ynj69euw7r75w7usdrfheckpcrjrk2yfvnpwq,n/a,N/A,True,False,False,70023617389546,70000544521351,0,6,144,9127,63,0.05,340000000,0,3548862095697,233228123309,1665167972,False,0.0278,0.0228,0.0236,0.0253,0.0254,0.0248,0.0248,0.0245,0.0256,n,2.0
779b6f0e6fc27e212475481920f43378ec2a5a1bc8cd45a1c1da90b9,pool1w7dk7rn0cflzzfr4fqvjpapn0rkz5ksmerx5tgwpm2gtj2gly97,n/a,N/A,True,False,False,70023008820254,70000274859751,0,5,144,8843,60,0.05,340000000,0,3418100163227,226774827942,1665169294,False,0.0273,0.0242,0.0241,0.0244,0.0243,0.0239,0.0245,0.0249,0.0260,n,3.0
2fa7df39f73de583b9ac7121e9c3bfbac385e53d8ed51e372030536d,pool197na7w0h8hjc8wdvwys7nsalhtpctefa3m23udeqxpfk6nzq8l9,n/a,N/A,True,False,False,0,70000003638594,7638594,3,0,0,0,0.03,340000000,0,0,0,1749758888,False,0,0,0,0,0,0,0,0,0,n,13.0
970e9a7ae4677b152c27a0eba3db996b372de094d24fc2974768f3da,pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,Aichi Stake Pool,AICHI,True,False,False,69791355123935,69880816580364,105727708030,2499,319,17822,73,0.005,340000000,100000000000,9009136119989,153012862999,1609051015,False,0.0349,0.0258,0.0237,0.0250,0.0250,0.0245,0.0250,0.0264,0.0269,aichi-stakepool.com,0.0
988b7a8fa476f5be2987ffaebe740cdcdfafc7790f3a624c22fbbf28,pool1nz9h4raywm6mu2v8l7htuaqvmn06l3mepuaxynpzlwljsf8txhy,#5 Nordic Pool,NORTH,True,False,False,68216439281963,69711456187588,153587916681,2762,249,10969,67,0,340000000,110000000000,4914654198243,86828726184,1638277095,True,0.0319,0.0269,0.0246,0.0246,0.0259,0.0257,0.0259,0.0266,0.0279,nordicpool.org,4.0
1ec2c7dde1ce090ee2e75c9fa618c575b8a0b77eaeec5c7266f50aca,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA Stake Pool,SASA,True,False,False,69296367436168,69481340783160,3259311619,197,282,5460,74,0.035,340000000,80000000,2078221263752,158222644351,1620971780,False,0.0265,0.0164,0.0202,0.0207,0.0222,0.0235,0.0241,0.0244,0.0249,,
ad3d89ffc0e5347b94e61b8f61a672b5d2fa6d37e815fa3f217123a2,pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,GMO Coin Staking Pool,GMO1,True,False,False,69272363055913,69388053569343,38131871702094,190,155,8405,61,0.04,340000000,35000000000000,3646473718506,203616404861,1679450685,False,0.0310,0.0272,0.0288,0.0307,0.0294,0.0283,0.0288,0.0294,0.0304,wavepool.digital,11.0
da482311081902f95d08bb05d878126904a1e133dd06901e05e652ce,pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,,,True,False,False,69215443952389,69235556517747,2360205559,7,145,8132,73,0.03,340000000,200000000,3499877022128,156886897920,1645149951,False,0.0293,0.0251,0.0255,0.0253,0.0260,0.0257,0.0262,0.0258,0.0259,blockdaemon.com,6.0
159b8d33259cdb6f30d397fbfb8175b8e973f782a0052b7be390c0b6,pool1zkdc6ve9nndk7vxnjlalhqt4hr5h8auz5qzjk7lrjrqtv23yuy5,CloverNodes,CLOVR,True,False,False,67375112713496,68752244644568,101417157711,1331,160,3896,57,0.01,170000000,101000000000,1399559221902,40655359085,1677815442,False,0.0270,0.0258,0.0238,0.0248,0.0258,0.0261,0.0263,0.0265,0.0269,,
34245847690897f817c6f4a40fbf70de6f4645dda3080bef7b818f21,pool1xsj9s3mfpztls97x7jjql0msmeh5v3wa5vyqhmmmsx8jzsqxrsv,,,True,False,False,67997150620732,68019073710298,2370453781,4,48,2641,52,0.03,340000000,100000000,882755602439,41921719642,1724775794,False,0.0225,0.0263,0.0269,0.0265,0.0267,0.0244,0.0242,0.0238,0.0225,,
e81076184cf505790a526960a7a79a1bcc2f3c9f3fed15e7b8713c02,pool1aqg8vxzv75zhjzjjd9s20fu6r0xz70yl8lk3teacwy7qyc2p2j7,Kiln,KILN7,True,False,False,71113900729529,67969796104906,3655999211,26,69,4429,68,0.03,340000000,100000000,1566943277901,71242163201,1719588321,False,0.0260,0.0247,0.0233,0.0229,0.0238,0.0237,0.0236,0.0245,0.0260,kiln.fi,6.0
000006d97fd0415d2dafdbb8b782717a3d3ff32f865792b8df7ddd00,pool1qqqqdktl6pq46td0mwut0qn30g7nlue0sete9wxl0hwsq37wrw8,Straight Pool,STR8,True,True,False,67970838471611,67571696249481,652486337807,6478,349,18236,76,0.02,170000000,650000000000,9626907051070,204784164423,1596091491,True,0.0363,0.0243,0.0222,0.0216,0.0242,0.0236,0.0250,0.0262,0.0270,,
2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,Yoroi pool 1,YORO1,True,False,False,67759536872625,67351611394013,8822157186,2890,83,3514,60,0.015,170000000,500000000,1258621421034,32936823629,1673471652,False,0.0277,0.0313,0.0275,0.0290,0.0287,0.0271,0.0267,0.0277,0.0278,swimmingpoolop.github.io,15.0
5eb362978a68a4780f4fd701b8f04f5aeb990eb80b1cb025d99e82a1,pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,Blockdaemon 🧱😈 Stake Pool 0,BD0,True,False,False,58211953948734,67056946972429,3312772511,85,277,12907,56,0.08,340000000,200000000,6115370343648,444448905117,1620939353,False,0.0317,0.0204,0.0212,0.0210,0.0221,0.0220,0.0223,0.0239,0.0236,blockdaemon.com,0.0
5b60373e718a3647ec57f610b9942f91286748ddeaa0ad226acb927b,pool1tdsrw0n33gmy0mzh7cgtn9p0jy5xwjxaa2s26gn2ewf8kg4nrzx,CardanoCafe,CAFE,True,False,False,66753917690684,66754246733406,123080432092,6638,339,16684,70,0.01,340000000,100000000000,8586286908107,215464788135,1598552321,False,0.0354,0.0226,0.0233,0.0256,0.0260,0.0255,0.0255,0.0258,0.0271,cardanocafe.org,0.0
0ef7aa564933ce75b695cdad66be4a39b43a22726de7c58908e0e033,pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,Emurgo #8,EMUR8,True,False,False,66010965184063,66694661202590,55196432827,2554,137,7053,56,0.015,170000000,13000000000,2640284238536,123185500122,1673471652,False,0.0265,0.0197,0.0232,0.0244,0.0261,0.0261,0.0258,0.0265,0.0266,swimmingpoolop.github.io,18.0
7c6b4a731eec6bef00e16ec4c990e7a817f61597dab1033006563ad7,pool103455uc7a3477q8pdmzvny884qtlv9vhm2csxvqx2cadwuk36sq,Garden Pool Two,EDEN,True,False,False,66576226964158,66610814264960,5011725154884,2386,334,15242,55,0.017,340000000,5000000000000,7558475491267,289495638023,1605470500,False,0.0363,0.0246,0.0261,0.0272,0.0260,0.0255,0.0253,0.0262,0.0274,garden-pool.com,1.0
a10865dae2d543ee9f13e98bff70ea81565bb6e4343b15b765f78174,pool15yyxtkhz64p7a8cnax9l7u82s9t9hdhyxsa3tdm977qhgpnsuhq,ONE SecureStaking.io,SECUR,True,False,False,66310066974990,66294020313316,152019975071,3325,354,19105,77,0.03,170000000,100000000000,10947609365735,195440740877,1596138011,False,0.0372,0.0250,0.0257,0.0252,0.0248,0.0248,0.0258,0.0254,0.0266,cardano.securestaking.io,0.0
56fc2287d2013661b181d0bccda5bcd4b5cd12b10bf7a254ddf8ab18,pool12m7z9p7jqymxrvvp6z7vmfdu6j6u6y43p0m6y4xalz43sc8s4t9,n/a,N/A,True,False,False,66362251147778,66186666785497,0,26,163,5527,82,0.05,340000000,0,2038191560448,161554073321,1668114324,False,0.0268,0.0264,0.0257,0.0237,0.0238,0.0233,0.0238,0.0247,0.0259,n,5.0
8e8053ca6e5bcb107f350dcfa6343c707e8f208c5a9f754c15dead06,pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,planetarium39,PNR39,True,False,False,65919235035650,65871752796676,60336619631,118,195,10868,65,0.01,340000000,500000000,4757002979872,113533143126,1665035842,False,0.0300,0.0189,0.0219,0.0218,0.0247,0.0257,0.0256,0.0245,0.0252,,
e4abcf4408584601e7c707a8902996c0c291e1a3c8300b327ae3f6ab,pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,Everstake,EVE1,True,False,False,65856205633118,65272159529415,1495243017,27362,317,16378,53,0.04,400000000,1000000000,7864479594053,413198691710,1612860558,False,0.0327,0.0248,0.0270,0.0264,0.0239,0.0247,0.0252,0.0247,0.0261,everstake.one,6.0
153806dbcd134ddee69a8c5204e38ac80448f62342f8c23cfe4b7edf,pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,OctasPool,OCTAS,True,True,False,64990319609678,65006320425630,504809861377,5227,354,18318,53,0.009,340000000,300000000000,9931085520105,211089996003,1596059891,True,0.0368,0.0268,0.0237,0.0249,0.0242,0.0249,0.0249,0.0262,0.0274,,
75f7b7dec6e4c973407a6a64132961635f405f2c3a9ff31598db01da,pool1whmm0hkxunyhxsr6dfjpx2tpvd05qhev820lx9vcmvqa5wjc6nh,One Community ADA,1COMM,True,False,False,64694374241605,64907264862369,407052097793,896,285,1782,61,0,170000000,402000000000,608283214033,78908420081,1596678831,False,0.0264,0.0246,0.0243,0.0244,0.0236,0.0248,0.0247,0.0247,0.0250,,
881b67128439e781d00190ee7ba1692d5af13aaee5d1914911bb3e42,pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,FOUR SecureStaking.io,SECUR,True,False,False,66365736294283,64875212684115,101705577400,1104,312,12027,57,0.03,170000000,100000000000,5560914012907,93788834528,1613821946,False,0.0333,0.0267,0.0264,0.0246,0.0237,0.0254,0.0259,0.0270,0.0280,cardano.securestaking.io,3.0
4aea697c45e39e37e5d842ec8cf6c01a714e88db33a1ba0565ab59af,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,Lovelacepool,1LOVE,True,False,False,65155809767467,64768155462610,807003792597,1447,347,13927,73,0.01,340000000,712000000000,6535645835700,183742854194,1596064411,True,0.0333,0.0209,0.0240,0.0237,0.0252,0.0250,0.0256,0.0261,0.0276,,
88a8b3bbf75a7d8c61f7e34e19b032ce6d26c093f401a2a7064c6dab,pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,BTV2,True,False,False,64483787929710,64506169739350,9815537,3,106,6439,65,0.02,170000000,2000000,2468649377137,85044647841,1703174017,False,0.0275,0.0250,0.0270,0.0263,0.0272,0.0264,0.0257,0.0262,0.0264,ledger.com,4.0
00000036d515e12e18cd3c88c74f09a67984c2c279a5296aa96efe89,pool1qqqqqdk4zhsjuxxd8jyvwncf5eucfskz0xjjj64fdmlgj735lr9,ATADA Stakepool in Austria,ATADA,True,True,False,65681345214550,64372560830901,1340017234650,3040,354,21530,64,0.01,340000000,1300000000000,12907382534414,302525052672,1596060631,True,0.0388,0.0288,0.0289,0.0266,0.0245,0.0253,0.0253,0.0259,0.0268,stakepool.at,0.0
0f9f0648a21a3df40acd99f8dfc3e323d6af0207195622fc65a518a2,pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl,BTV1,BTV1,True,False,False,64319322533347,64336394378610,9815537,5,101,6059,65,0.02,340000000,2000000,2278145681748,80152768965,1703102532,False,0.0257,0.0188,0.0213,0.0211,0.0233,0.0255,0.0257,0.0259,0.0261,ledger.com,3.0
9e734b6c2263c0917bfc550e9c949f41afa3fe000377243bd29df399,pool1nee5kmpzv0qfz7lu258fe9ylgxh68lsqqdmjgw7jnheej3usn35,Input Output Global (IOHK) - Private,IOGP,True,False,False,64329845847367,64329845847367,64328596815617,2,329,19083,72,1,500000000,64000000000000,0,13233495458821,1607669639,True,0.0002,0,0,0,0,0,0,0,0,iohk.io,2.0
a532904ca60e13e88437b58e7c6ff66b8d5e7ec8d3f4b9e4be7820ec,pool155efqn9xpcf73pphkk88cmlkdwx4ulkg606tne970qswczg3asc,Input Output Global (IOHK) - Private,IOGP,True,False,False,64329225189529,64329225189529,64328594406327,4,329,19135,60,1,500000000,64000000000000,0,13236157112407,1607669639,True,0.0002,0,0,0,0,0,0,0,0,iohk.io,3.0
4045672633587d62688c258870681cab49c0d09a6542614e9a271678,pool1gpzkwf3ntp7ky6yvyky8q6qu4dyup5y6v4pxzn56yut8sqp6k53,Input Output Global (IOHK) - Private,IOGP,True,False,False,64328600635996,64328600635996,64328594406327,4,329,19102,64,1,500000000,64000000000000,0,13227760197973,1607669639,True,0.0002,0,0,0,0,0,0,0,0,iohk.io,1.0
c05c4d9b2a4c86a7f23549fd5ca81a17623e8acf1ad70f8cc0be2abe,pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,BTV3,BTV3,True,False,False,64286296252091,64312585996749,9815537,3,101,5979,51,0.02,170000000,2000000,2254611924307,79502488200,1703186638,False,0.0254,0.0295,0.0242,0.0246,0.0245,0.0254,0.0256,0.0251,0.0258,ledger.com,5.0
f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,Rocky Mountain Pool,ROCKY,True,False,False,64851712351253,64199640521964,181791954276,8410,344,11733,65,0.0199,340000000,151000000000,5894445618060,215448122314,1596064691,True,0.0351,0.0225,0.0219,0.0225,0.0238,0.0241,0.0241,0.0252,0.0266,,
5b5804135b07be6f3635a655ed1b68ddef1854523b45cd1840a6fc33,pool1tdvqgy6mq7lx7d345e276xmgmhh3s4zj8dzu6xzq5m7rx4tzkg2,ONYX Stake Pool #3,ONYX,True,True,False,64200898639438,64023558439068,250501373092,392,316,16289,68,0.01,170000000,250000000000,8418042846142,171955488099,1609981985,True,0.0353,0.0271,0.0253,0.0253,0.0256,0.0248,0.0245,0.0247,0.0263,onyxstakepool.com,2.0
cfff13497008842ab170eae18ecf43be7eb4fa51bdd503821ddaaf19,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,ADA Ocean Four,OCEA4,True,False,False,63388826040795,64018340635485,10100000000,704,354,15561,50,0.009,170000000,10000000000,9147192103005,202080678128,1596075371,True,0.0384,0.0195,0.0235,0.0240,0.0253,0.0250,0.0251,0.0258,0.0272,adaocean.com,3.0
1b268f4cba3faa7e36d8a0cc4adca2096fb856119412ee7330f692b5,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,Digital Fortress,DIGI,True,False,False,63256333207270,63823584134928,100026969816,2975,354,19288,79,0.025,170000000,100000000000,11962961284568,419322842187,1596073171,True,0.0395,0.0220,0.0245,0.0231,0.0242,0.0233,0.0245,0.0256,0.0267,digi.pro,0.0
b6a310df0c12af2bcab4cb1ceef2aea7b52080f1ee114b9eae5465de,pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,#4 Nordic Pool,NORTH,True,False,False,77764039645784,63357536473821,114567761404,1642,260,10447,71,0,340000000,110000000000,4612742121548,91644988673,1637326017,True,0.0311,0.0257,0.0272,0.0273,0.0260,0.0255,0.0256,0.0263,0.0270,nordicpool.org,3.0
42c3740db23c3fc36cb9f63aa8070ec01417b4d22893463c8c8a21d4,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,ADAFR,True,True,False,64306359353423,63044177881763,3895602543268,5489,354,15441,55,0.015,170000000,3030000000000,8512791579287,247865260700,1596064031,False,0.0382,0.0247,0.0254,0.0244,0.0253,0.0250,0.0251,0.0257,0.0272,,
463e481957f266d93e4decbfb73003380ab17223e0e569f71c7a525a,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1 Percent Pool #0 (v1),1PCT0,True,True,False,62694798364890,62943197970009,76621752611,1885,354,20918,59,0.01,340000000,50000000000,13213088768475,253054756701,1596064891,True,0.0400,0.0349,0.0291,0.0281,0.0268,0.0253,0.0251,0.0256,0.0272,1percentpool.eu,1.0
6b51a5aae5b4b5f07f38acf12816b4f8a558ee2840d0dba69040aeb2,pool1ddg6t2h9kj6lqlec4ncjs945lzj43m3ggrgdhf5sgzhtygpkznz,Fair Pool #01,FAIR,True,False,False,63220207479498,62865514239188,117791085539,4045,350,18060,53,0.005,340000000,100000000000,9408644784565,165652961208,1596269191,True,0.0358,0.0306,0.0290,0.0266,0.0258,0.0261,0.0259,0.0262,0.0273,,
342350284fd76ba9dbd7fd4ed579b2a2058d5ee558f8872b37817b28,pool1xs34q2z06a46nk7hl48d27dj5gzc6hh9trugw2ehs9ajsevqffx,SN₳KE,SNAKE,True,True,False,64381695606462,62850905787052,24909703875,970,203,6514,59,0,170000000,22000000000,2647039183960,48835265475,1596092911,True,0.0292,0.0282,0.0271,0.0255,0.0260,0.0262,0.0266,0.0267,0.0281,,
397f04eb0ae0497d8c4d691844c8c6b026bc942e3f406f26b8e24f48,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CARDANIANS.io #3,CRDN2,True,False,False,62678489497944,62769313865200,100938058948,2346,334,13268,74,0.02,340000000,100000000000,6671043383174,248884776823,1599074275,False,0.0350,0.0265,0.0257,0.0247,0.0261,0.0267,0.0255,0.0258,0.0268,cardanians.io,3.0
c2c52eab0d713209b337d8ff8fe28e1ccae2f70eb7ed1ee27e8c866a,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,ADA Ocean Two,OCEA2,True,False,False,61456161430168,61757006609978,10100000000,1185,354,16576,49,0.009,170000000,10000000000,9887247865916,211790300209,1596073491,True,0.0395,0.0266,0.0254,0.0240,0.0252,0.0264,0.0262,0.0266,0.0276,adaocean.com,1.0
65b0f6b38938cc3c5cfee6d3d2770847c773a4e7ca5e9d54c36f334e,pool1vkc0dvuf8rxrch87umfayacgglrh8f88ef0f64xrdue5u2xjwfm,InfStones,IFS1,True,False,False,56133559854639,61739568099020,0,560,299,3621,63,0.1,345000000,0,1553397295043,274176788315,1597220391,False,0.0287,0.0232,0.0250,0.0234,0.0247,0.0229,0.0238,0.0235,0.0236,infstones.com,0.0
982f926165ebf6699df8704a16d11c9e13c88c4e02f63e3fe5af7181,pool1nqheyct9a0mxn80cwp9pd5guncfu3rzwqtmru0l94accz7gjcgl,Cardano AG Pool - Private,CAG,True,False,False,61400375873977,61423480106881,15639212523,27,138,5888,57,0.04,340000000,0,2227853206915,138028352037,1688637025,True,0.0271,0.0263,0.0268,0.0247,0.0245,0.0232,0.0233,0.0239,0.0255,,
e5b20e8f9661506710a159e561d40ceb54449fdea1d1130b3bdb36bb,pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CARDANIANS.io #2,CRDN1,True,True,False,61516563109446,61366105127031,100737139447,5189,353,15725,52,0.02,340000000,100000000000,8132815986462,286408086552,1596093651,False,0.0349,0.0207,0.0239,0.0248,0.0243,0.0250,0.0252,0.0257,0.0261,cardanians.io,1.0
4a5571be1cb000df524350ef170f73cc0c0404155350dd0f71e4d130,pool1ff2hr0sukqqd75jr2rh3wrmnesxqgpq42dgd6rm3ungnqp904ue,Blockdaemon 🧱😈 Stake Pool 3,BD3,True,False,False,60800552819321,60688368271759,4476238152,32,234,9269,52,0.08,340000000,200000000,4021444423410,337858160086,1627508447,False,0.0294,0.0218,0.0247,0.0259,0.0255,0.0252,0.0247,0.0246,0.0249,blockdaemon.com,3.0
72de14d78a359617a7dd0b33c5554ed4edbafd768ece87c4bf672ee0,pool1wt0pf4u2xktp0f7apveu242w6nkm4ltk3m8g039lvuhwq4zdtf3,ECO Pool,ECO,True,False,False,60025637631754,60603400202694,120041504942,3615,327,13146,49,0.022,340000000,111000000000,6142344364440,226455717280,1602924677,False,0.0330,0.0209,0.0237,0.0242,0.0256,0.0262,0.0269,0.0266,0.0274,ecopool.io,0.0
fcc675f8266022c4a0f8a7f1e24b00896fd742b35f147304c2354442,pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,Krypto Knight,KKS,True,False,False,60527796390256,60548515602632,0,15,315,18261,58,0.03,345000000,0,8769210147820,398364786385,1608112332,False,0.0317,0.0253,0.0268,0.0254,0.0255,0.0255,0.0255,0.0212,0.0221,,
2ba96bc27be2bdde3ec11b9f696cf21fad39e49097be9b0193e6b572,pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATADA-2 Stakepool in Austria,ATAD2,True,False,False,60779195169436,60520518568418,1350464974458,4285,335,17870,44,0.01,340000000,1300000000000,9458016458445,217837676577,1604750841,True,0.0361,0.0216,0.0221,0.0235,0.0246,0.0246,0.0252,0.0252,0.0268,stakepool.at,2.0
c6fbd4e484a28211695206e1b53f1409e7cef8c62d3f6b24bab2f600,pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,Garden Pool Four,EDEN,True,False,False,60432059622688,60461833710235,5001074568218,1043,318,13108,58,0.017,340000000,5000000000000,5785304905579,196080020143,1612287896,False,0.0327,0.0177,0.0218,0.0253,0.0247,0.0237,0.0262,0.0258,0.0274,garden-pool.com,3.0
733b28bfd9c9e49cb98504968b3c11cff61cd3e2acd4dce1517c5fa5,pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,n/a,N/A,True,False,False,67832640318311,60406767382520,0,2,14,1037,79,0.05,340000000,0,300325044183,19886581267,1668119872,False,0.0253,0.0259,0.0257,0.0249,0.0255,0.0253,0.0253,0.0253,0.0253,n,8.0
788898a81174665316af96880459dcca053f7825abb1b0db9a433630,pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,X-StakePool,XSP,True,False,False,59344898066318,59334314643125,64368019263,1229,347,17271,55,0.037,340000000,20000000000,9016187547284,449960193012,1596070291,True,0.0356,0.0312,0.0293,0.0265,0.0237,0.0228,0.0237,0.0252,0.0267,xstakepool.com,0.0
122568b44ec39af54b809af82b4c71d1eec348c43fcfc158cc472aaa,pool1zgjk3dzwcwd02juqntuzknr368hvxjxy8l8uzkxvgu4252d7ekf,,,True,False,False,58670447518209,58642510055267,1715967995,3,43,1574,48,0.03,170000000,100000000,516362708173,22939980647,1730474189,False,0.0254,0.0236,0.0248,0.0223,0.0256,0.0254,0.0250,0.0253,0.0254,,
1176ab1b3d5bf4b8bc89d747e800391adf8935061618a6b23a6e1d80,pool1z9m2kxeat06t30yf6ar7sqpert0cjdgxzcv2dv36dcwcqcqtgk4,,,True,False,False,58913466580241,58540923011215,0,3525,112,4962,47,0.1,340000000,0,1676148971754,223130991637,1700136372,False,0.0247,0.0244,0.0224,0.0235,0.0232,0.0236,0.0235,0.0235,0.0241,stake1uxlhuz4u3qn8kvu00v70wxde8ul2w473krvlekrgee49yjcp9mad8,3.0
17a6a1f2fb36d9ef275805db17409af7ab753b9d27bdd41b89510bb9,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1 Percent Pool #2 (v1),1PCT2,True,True,False,58145470182370,57970661513364,75729324264,1049,354,18492,59,0.01,340000000,50000000000,11247859836531,233218816970,1596065151,True,0.0393,0.0229,0.0234,0.0254,0.0231,0.0243,0.0248,0.0254,0.0267,1percentpool.eu,3.0
86a19d5418cd07294af7d71386cf14a84e0478fbfde5b89fe4d98a58,pool1s6se64qce5rjjjhh6ufcdnc54p8qg78mlhjm38lymx99sqysvzx,Cardano With Paul ☘️,PAUL1,True,False,False,57563803365182,57576415746811,100115395903,8529,327,15486,56,0.03,340000000,100000000000,7710176959834,348386385908,1604895466,False,0.0337,0.0283,0.0255,0.0262,0.0251,0.0254,0.0246,0.0252,0.0260,cardanowithpaul.com,0.0
abacadaba9f12a8b5382fc370e4e7e69421fb59831bb4ecca3a11d9b,pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,竜SM₳UG,SMAUG,True,False,False,57783077309533,57452854888532,1057327660362,3637,348,12166,38,0.0299,170000000,1000000000000,5717581052211,224399097343,1596071931,True,0.0323,0.0215,0.0237,0.0253,0.0254,0.0251,0.0247,0.0257,0.0266,,
e9e7e497cdda1681cff48e4d8c5a726e2e030c65a3cf7f9be8007466,pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,HAPPY Staking 🥳 • Tokeo Treasury Rewards • 1PCT,HAPPY,True,False,False,57786527197387,57409721061587,119681201280,1452,126,5036,52,0.01,170000000,100000000000,1945037778104,38878943695,1673381010,True,0.0278,0.0228,0.0256,0.0247,0.0234,0.0240,0.0250,0.0262,0.0270,,
707725a41873178814530f39fb14a4b2842d05377e2b62a546fe2014,pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,Moonstake 4,MS4,True,False,False,57251221797483,57271223000582,103202352280,298,343,15527,42,0.025,340000000,100000000000,8965312401615,345527010361,1597212331,False,0.0367,0.0244,0.0216,0.0239,0.0245,0.0256,0.0255,0.0251,0.0255,moonstake.io,0.0
000000f66e28b0f18aef20555f4c4954234e3270dfbbdcc13f54e799,pool1qqqqpanw9zc0rzh0yp247nzf2s35uvnsm7aaesfl2nnejaev0uc,TITANstaking,TITAN,True,False,False,56850835007038,56877809058414,250002026843,5043,354,17872,51,0.01,170000000,250000000000,9743376559250,238325374976,1596123051,False,0.0374,0.0215,0.0239,0.0243,0.0245,0.0249,0.0250,0.0259,0.0272,titanstaking.io,0.0
076c483d263502a49b138614b24820e9ce0f010b6de8b8f62ab87ecd,pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,Dapp Central Stake Pool,DAPP,True,False,False,57043715905629,56758755335230,1067331312,2220,161,4536,55,0.025,340000000,1000000000,1647015125310,96240355341,1674411162,True,0.0258,0.0211,0.0247,0.0276,0.0279,0.0267,0.0254,0.0249,0.0254,dappcentral.net,0.0
d679d78bbfefe7e03e05e7a42f9088075af0f15f501a631c67e64037,pool16eua0zalaln7q0s9u7jzlyygqad0pu2l2qdxx8r8ueqrw2jdhqf,eToro Pool 9,ETO9,True,False,False,56629365076743,56629365076743,0,5,332,16673,57,1,340000000,0,0,9321228714419,1606315614,False,0.0002,0,0,0,0,0,0,0,0,etoro.com,11.0
1d2972246d8adda98836626a34e337525f5206e552715d28379b5fdb,pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,CoffeePool☕️,COFFE,True,False,False,56237237945213,56328070562117,5588273765,606,319,11615,56,0.025,340000000,101000000,5642585876502,225706174799,1609291118,True,0.0340,0.0270,0.0259,0.0266,0.0260,0.0260,0.0263,0.0252,0.0258,coffeepool.jp,0.0
