hash,bech32,live_stake,tx_hash,tx_time,drep_bech32,from_bech32,from_hash,from_has_script,from_given_name,from_image
e15a0ee17eb01bcb92e66bf42873034f64b26c7ff3b2deeb527ed34f03,stake1u9dqact7kqduhyhxd06zsucrfajtymrl7weda66j0mf57qc9837cu,11680,93fc4c7613135434f57902b9d9eea9c7f688f69e710ef9a162bf8083c29bf91a,1726076918,drep1u3rxedper54sd8jfmkudltyhjh7x4y2c0hvj6e3j7j26xqmslxl,,,,,
e10123d67ed0e23001c0d62d3d65c2d37a53403731a2f434baa8a436af,stake1uyqj84n76r3rqqwq6ckn6ewz6da9xsphxx30gd964zjrdtc8enwz0,574888689427,a3d0c0b4e6ada5b003151157f8bbf71b464fece7ab7b96ef9158496bb655be2f,1738212950,drep17gyat6vsm8g94fxt3pkdnfk4y5ydkdzmzj7h967xjzehqwuchcp,drep1yf2jzhuc4f7eu2yay9d9ta3dykxxcwn34wz8kak7nhd7vcgrxn7ns,55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661,False,HOSKY,https://ipfs.io/ipfs/QmUiWEk326PmuLmCcS6S5GzKrADCoi7DLBYzetqjT4JsvF
e1ac03f05fb99cd9a57f31b3cbfe6512da2b48005c110185726f17b7b4,stake1uxkq8uzlhxwdnftlxxeuhln9ztdzkjqqtsgsrptjdutm0dq00d74d,468931789168,2c8196bce820c5392e8daf1d478de6bc425a2928989a8a71107de6d32264033c,1732625104,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,drep1y2fl7vyz26hq542d4h9g9q6k9n46324hya0yzk3ng0g9fqs8xuxt4,93ff308256ae0a554dadca8283562ceba8aab7275e415a3343d05482,False,KOPI 咖啡 Singapore,
e1e25dc590a35d30deb01558cfb060a346e332c8236fa901903ead1040,stake1u839m3vs5dwnph4sz4vvlvrq5drwxvkgydh6jqvs86k3qsqtpl7zu,43032504258,88bdc1bdfcd76946c9904c1d2a5b1735161b03f66447956caf14822fddfcb041,1735965055,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e11113bba01f4b6f7286fd25add6343511f5bb81520aeb13215ccdfbbf,stake1uyg38waqra9k7u5xl5j6m435x5gltwup2g9wkyeptnxlh0cq5v72j,18460383844,f31ba9c5fb86ac09a2e582dfa5d2f874c36aec2f8b861312c9fb2fddff703850,1738320196,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e112df93ad701cb40cab9f23f8e47e1368fb1f56efc1825b27e1f8b8a6,stake1uyfdlyadwqwtgr9tnu3l3er7zd50k86kalqcyke8u8ut3fsdf53n5,16145315352,a1ed57f8fd5aa6435931484d2eeb94884058ebf1dfa4536bda763a615b9b9e6f,1732625713,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,drep_always_abstain,,,,
e12aa7c6af6351be68bec55317c537e868175368c7e32c45d8bd77ac79,stake1uy420340vdgmu697c4f303fhap5pw5mgcl3jc3wch4m6c7geg4ml5,10412878820,5a98f614940f6537eb59fb5ed031e5ef0dd85e8a211b9d6ea058cb1dff3ef6f3,1748080311,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,drep_always_no_confidence,,,,
e1cb4edc1f6e8f2756cbfc3d02ed38300701dc5214e187facd376f16c2,stake1u895ahqld68jw4ktls7s9mfcxqrsrhzjznsc07kdxah3dssnw36g3,10119809066,4b2156ad682b4bd2558bab2535c0958e546f61a182c2199b56dbcac627008562,1732973825,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e1d4e3177eabf47da63f16f017d254ff799f0478f00100d5d98b951c7f,stake1u82wx9m74068mf3lzmcp05j5laue7prc7qqsp4we3w23clcwucdm7,1653807817,3c476f4271c8301f6e0bb1ef90eede01a730d7bdb0f93ad24f317cfcbbe017d8,1732765101,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e12263b27b8b796e0edc7ad730c89996c9b494b07d9761cd8180f82997,stake1uy3x8vnm3dukurku0ttnpjyejmymf99s0ktkrnvpsruzn9cfejp3v,845489081,b0013434a24db55d1c35979751151e477ee01974f22931dc27b188e7d4f66b85,1732982388,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e15c54fade47bfe0357f43537d23c6f9768c87bf43774be44e17899564,stake1u9w9f7k7g7l7qdtlgdfh6g7xl9mgepalgdm5hezwz7ye2eq7kxc0w,794143802,6f91d357ff37dc704b8f8ce3fae3c5d1f8c4400c56c0d1d724d6c19aa79d125a,1741090919,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e1e23e27ac2aac1d6bce690043aa5515fb0e5ed38eb3f75c2675695bb4,stake1u83rufav92kp667wdyqy82j4zhasuhkn36elwhpxw454hdq5hcd6v,25137581,522e27b14259d14519c3030939366486deff14dd42dd27a871f9a6bb26e33d5d,1734905431,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e15ca891e8b9f7dbbd37b80c48dda87b20cdbe72485022daaac2b84532,stake1u9w23y0gh8mah0fhhqxy3hdg0vsvm0njfpgz9k42c2uy2vsehyfny,18811843,fc51ca2ed40695f969570c1bb0da2f86d97087b4fb0a63072488b109350a1926,1748254284,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,drep1ygr9tuapcanc3kpeyy4dc3vmrz9cfe5q7v9wj3x9j0ap3tswtre9j,0655f3a1c76788d839212adc459b188b84e680f30ae944c593fa18ae,False,Yoroi W₳llet,https://raw.githubusercontent.com/Emurgo/constitution-committee/main/yoroi.png
e11de257d269ad3a2905fad6bb98c5972712f66af9afc9f101f1d57f7a,stake1uyw7y47jdxkn52g9lttthxx9jun39an2lxhunugp782h77stldr0p,12073376,81395d4fb5970f11abc53ab48f55bd0a5e60364501ee0a02ecfa7b11ff566cec,1737026074,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e1241b30e92aa085dd3a797278e481d04471e640ca9191e82e1c0377bf,stake1uyjpkv8f92sgthf609e83eyp6pz8rejqe2ger6pwrsph00crare7n,11050451,a827be646088201248ff2ca642adc3a6817348cee6187c761f408877724c3a7a,1737026136,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e17735fd1448305d035d454eb7566711de78ab157bfd717068773a8332,stake1u9mntlg5fqc96q6ag48tw4n8z80832c4007hzurgwuagxvs2z7h7a,10438516,9e9f4fc12bebb4967d4369717cb61ce95182a682c109d79c95e331c99c98a26d,1737026074,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,,,,,
e15f710f9a59add2a93346bee54dbaf8a276a7962a48701d6878bb2229,stake1u90hzru6txka92fng6lw2nd6lz38dfuk9fy8q8tg0zajy2gs73mnh,466722609532,1d6676cfa5fc264eb029dac4cbb9cedef715d1f0856529f537ffb369dbaacde5,1736263686,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,,,,,
e15f52f6735c29153d94d05f3bb56cfa6ef3f0609244a7eb1c630478b0,stake1u9049annts5320v56p0nhdtvlfh08urqjfz206cuvvz83vq2wvepz,92303433350,2ab540b9b2c0138f4ac20db9e3d943eddda9d26d9c16c4bb5735fed19202e87f,1736263395,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,,,,,
e1cf7e91f89aad7f0743e048f9327633c325f09b6fb2808c12dae75879,stake1u88hay0cn2kh7p6rupy0jvnkx0pjtuymd7egprqjmtn4s7gythvk6,93467916,0d1d86c48c3d93f64b5cfdaceb8fd8a2fea642da74afaad5d56393aedea02b84,1736263876,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,,,,,
e1365181667bd3f2cfc05dfa107cd0b8c6c77ed5364a31231a6e96b73a,stake1uym9rqtx00fl9n7qthapqlxshrrvwlk4xe9rzgc6d6ttwwsnrfv2w,52410993,31ec39b6ae35ea733f204217a3af3ef2cd910ec5267a06a7d05aac2938b58d03,1736263923,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,drep_always_abstain,,,,
e1c697a4bce47cab806309c8bd442f323a5dec5afe8258df0cdd9526ee,stake1u8rf0f9uu372hqrrp8yt63p0xga9mmz6l6p93hcvmk2jdmsthjrvm,137043854846,b04848c5a4cd6b30656f142a3baca1782f584a146ff8837e7b923b33fdc52d8d,1732948712,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1d8297cba2fbd8125280da362a6ce9f6410cb828d8f32c1bf9d6bf64c,stake1u8vzjl96977czffgpk3k9fkwnajppjuz3k8n9sdln44lvnqavrn5z,89412592682,a2b28eeae3f6530f2d9091febfb8478f74c6faf908dce6e6138734775fe588c0,1746966734,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e14c81f87f38451bc538542dde4caecd6d9ce43c34def047ce1a633360,stake1u9xgr7rl8pz3h3fc2skaun9we4keeepuxn00q37wrf3nxcq5hsqwl,50416896710,3eef9d242afce824164393b0aafce0e7b85fb5c9e1de1d75fcd47f30ac97e55c,1745378235,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e1eaa9d25a9a1e68fdfab05a40c3b7081cdef8b9990b2708a1ae3b39a7,stake1u842n5j6ng0x3l06kpdypsahpqwda79eny9jwz9p4cannfcges47d,40553862616,4993ada886ded1d993bfe5a5dff4d398bb223bab6cdd6b05788ca5e3600ad6cd,1742581817,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep_always_no_confidence,,,,
e1d8965ed0a3357061d1c630ff473dc830f58a0bd9376d110c051ad21a,stake1u8vfvhks5v6hqcw3ccc073eaeqc0tzstmymk6ygvq5ddyxsn759nl,18617046875,e3670a32fc0ecb7fc5ce98609ccb022dd2778887c76aeaf28aaffde7d1de5e47,1725875950,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e11a55b2d07f60ec03ab41541a93d0cc43b5d060426d0b5575d54a9dbd,stake1uyd9tvks0aswcqatg92p4y7se3pmt5rqgfksk4t4649fm0gffh6dd,14939469746,e8766ca009a279c3340f7e3accbe2f806bae1abc29f23f3561ad16282a7ff930,1725649267,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e1ff733fa1e539e2afa0f34e6dcf8bb120142b5dbc8ed973117ad63b53,stake1u8lhx0apu5u79taq7d8xmnutkyspg26ahj8djuc30ttrk5c74ulzy,14672463664,ecc7d36635efedd9e7162939f0919017ab9afa35cc4d56b9dc679c38aefd27e1,1729013555,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1667bf5bbdfbc53f6a56ccccb363321a998be2447ebf8873a0af31ae7,stake1u9n8hadmm7798a49dnxvkd3nyx5e303ygl4l3pe6pte34ecx353j0,11211406067,2a22f3723fc2e018a289794ab1bb844a5fc038222a56036928c26483b89b57ff,1731206927,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e13ad646b5f4c6bede5a0d4dd9985acba861e5e462b54070a162d210fb,stake1uyadv3447nrtahj6p4xanxz6ew5xre0yv265qu9pvtfpp7cdz6xer,11190841661,48225b085fad42eb90625f831ec58b1dd8e1e4b2a413a08b847f47a278d3bc47,1745697363,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e1c83c178e726e072c2511b2ab829b08866e87d59d46cc6ca099a13f10,stake1u8yrc9uwwfhqwtp9zxe2hq5mpzrxap74n4rvcm9qnxsn7yq8kw30k,10609555738,739ca1e49c539707c5fbbd762c8b260b1045ea2d2a65d6463591cfe9528453b7,1743703830,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1a6d1c472bd3870bff374b3c134958171345d9f392e3cd8acf4d5c90a,stake1uxndr3rjh5u8p0lnwjeuzdy4s9cnghvl8yhrek9v7n2ujzsxp968n,10095909407,01ba3bd3e48feb022190c8fbc733bcab23ff784c38c59eb4772b9c089e440ede,1733575253,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e11c72b3aa466659ab8fd08988ac24234829b1db77cb021b7d4543c8d0,stake1uyw89va2gen9n2u06zyc3tpyydyznvwmwl9syxmag4pu35qf3xfle,9399428049,872c87bc471e5cabefbc2b2f545e593b2c78e097359b2d0812d0018bcfbb0aa4,1733779873,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e129972e2c7ea198270dde7cdc0b425e3243669cc2d25a3630aea08366,stake1uy5ewt3v06sesfcdme7dcz6ztceyxe5uctf95d3s46sgxesultl9v,8566640133,1c8ef1d683e0ac4854388479affbf9f206b0876e1885f196b8a8c1aba723dc64,1743271156,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e16c2d3b0ae69d50e759ff051682f6d3956055f3967eab3bd01a5f8bff,stake1u9kz6wc2u6w4pe6eluz3dqhk6w2kq40njel2kw7srf0chlccc0v2r,6799544192,56180ffa891cf4c025d2cd66e1c6ca380aaf2b5b7105d5d4e0e8c4851e56ed61,1725855104,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e17345182f505d3cf936bdd221cc4a6f1c0bc710a7f1226065a8f13f2b,stake1u9e52xp02pwne7fkhhfzrnz2duwqh3cs5lcjycr94rcn72cplt6wa,6304031514,e09b435a4fb28640e577ec424b91c9089d3450b5a8af9fae437bd16016bc7ea3,1738072925,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1893f6d4997196c5f7b5cb97726a6d22f0184dcaea3438443d47c3b81,stake1uxyn7m2fjuvkchmmtjuhwf4x6ghsrpxu46358pzr637rhqgxz3dr9,6146202876,5eeda4110d99bc3c6dbb1a33289df73ca557f2ba45c673b37d16bfe8ef7b644e,1743703609,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1a0feb360c75aa4d8a89f7ac70e3c4214d534edb4e9913f9894b051cb,stake1uxs0avmqcad2fk9gnaavwr3ugg2d2d8dkn5ez0ucjjc9rjc8wlsap,5633306620,6c8f07d142cd494d65336b7c72d1a7687872d837a4665beb1c58a181c4ce7dcd,1725705838,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1d7f53cc8d663c1b7a5e306a48ddebbfa115b71f7d27f97a5bb98d5fb,stake1u8tl20xg6e3urda9uvr2frw7h0apzkm37lf8l9a9hwvdt7cq3efe5,4691145191,476e4ad2282d40ca29328d33356ff7c2afb626b1570d1aac48b352d7f744b4ff,1733983795,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e15ca009a3b2d47630f6271d7b1c0fa0c3c39b325f90460b9eb9106461,stake1u9w2qzdrkt28vv8kyuwhk8q05rpu8xejt7gyvzu7hygxgcgn5kxz6,4673142554,3eba72ce8ea0d1d8a8f8498ea1e5c9df5c8c9156d32b67e27b4a597cad16c466,1737803404,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1d871a993a41eafee967c0dde81c0f6df088482aae9c03326ead3adb9,stake1u8v8r2vn5s02lm5k0sxaaqwq7m0s3pyz4t5uqvexatf6mwg757czs,4631911528,fcfa5edd8c4abbe64864201e2a9d6d800b24802e3a7babf1e1f462381a987205,1732713529,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e17f4ad8fa21e4a51c6df2261876b04cb5b8726fe8861153f743b9727e,stake1u9l54k86y8j228rd7gnpsa4sfj6msun0azrpz5lhgwuhylsgt2mc3,4250097949,469e176cde54d7bdb1fe595faff4ec449c587b336e74feff9b6404b14dc7a15e,1730267485,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e118b72d9be016ea0ec8860874b29de2040c2505d37135cdfc6454616b,stake1uyvtwtvmuqtw5rkgscy8fv5augzqcfg96dcntn0uv32xz6ch7a2gn,4041778111,15770d94f82b95b851f764f29484bd3cb10815a3279dc679bdf273c5ce7d90be,1742738168,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1ab97b9307027cdf968cfcf527cf118a13d0577b23e8da9992457d205,stake1ux4e0wfswqnum7tgel84yl83rzsn6pthkglgm2vey3taypgqhnkry,3734584844,54ada36d4c8d18959f898d2138d85fd7726d713ce8d8a8ede3f5752c3da06e63,1746753161,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e102c97f9dd1894e4cacb68b9c528660a60a589dc908b1486dff06e3d3,stake1uypvjlua6xy5un9vk69ec55xvznq5kyaeyytzjrdlurw85c6q2heh,3722798837,ea42a303b721abd19cd2bd1ce1e39074ae6fa68ce7d45c2e34ca6a5e4d11af32,1733063050,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1135ec59536ff084900f2bb6987162e99975b46e8f77650670f0030cc,stake1uyf4a3v4xmlssjgq72aknpck96vewk6xarmhv5r8puqrpnqxm78vc,3382291008,13c4d59fd98a54ac66c88d72d54a457d64d2de7ff3e916749e22211dd35b880e,1732690077,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1d64fa3c394ee243340f67b233ea323b346bb4a9408a0b65ca4dc7716,stake1u8tylg7rjnhzgv6q7eajx04rywe5dw62jsy2pdju5nw8w9sc8h843,3322313863,d97d18a9008328242b5d78964e22a54d36217c16bf22124171ce6c17278f119b,1737585536,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1bffb4a9470da9fd024677105babcacdfbb9de2eaee41307544ba06f9,stake1uxllkj55wrdfl5pyvacstw4u4n0mh80zathyzvr4gjaqd7gtrdjq5,3296695394,e370d08519a02d5b6af5bd4746aa966e0fa9d50a8e61d77c410d2525835c928a,1726257575,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1c5eeda2785bfe177653d6a390a7d22ea929c2f35f83c16b8a10f4e49,stake1u8z7ak38skl7zam9844rjznayt4f98p0xhurc94c5y85ujg0x3wj8,3212511528,e1a0e4ef70e8b94e9f986f15a910d5057ffa0089da0c582692b2b1b97f92d7ad,1729453489,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1abb84120ac76024d7af8fb7fe083e87474ae719d972f7b7511e6f0e8,stake1ux4mssfq43mqynt6lrahlcyrap68ftn3nktj77m4z8n0p6qz0u7e4,2980414494,5991c89a2853338b7b2afbe28b815d4f27b4a2e4c58a8ba3ba911b590caff6cb,1732624419,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1d10a7a088d458b67f5e998f8e5e2cf38bc83aaff64541131e4019bae,stake1u8gs57sg34zckel4axv03e0zeuuteqa2laj9gyf3usqehtstfnlcc,2804473484,14b503d6b5903738fda2ca3b35742d81219c2f3fa0b898a06903527cc001bc8c,1744473173,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1ygr9tuapcanc3kpeyy4dc3vmrz9cfe5q7v9wj3x9j0ap3tswtre9j,0655f3a1c76788d839212adc459b188b84e680f30ae944c593fa18ae,False,Yoroi W₳llet,https://raw.githubusercontent.com/Emurgo/constitution-committee/main/yoroi.png
e1a09b82252dddfa2958fa1091acd045946ff73dc8f8951ecf5732af57,stake1uxsfhq399hwl522clggfrtxsgk2xlaeaeruf28k02ue274cgw8c0q,2736658849,b997823b8a53912fa7db41b84dfcaf0c9d508742f0fa0a431d0feaa69bc58ead,1744574170,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1yt85v0tczccl7aj84sjg0cl0y9mgvnhna5e0dw8k6zsgqrczqmfgu,cf463d781631ff7647ac2487e3ef2176864ef3ed32f6b8f6d0a0800f,False,A Diamond,https://avatars.githubusercontent.com/u/32074058?v=4
e1235ac727a830ad4df7eb7538aaaf47ddebcaa4cef139b7fc4f74355c,stake1uy3443e84qc26n0had6n3240glw7hj4yemcnndlufa6r2hq9llhp2,2496842192,709d51081a7e40c7a8de27677f8db9a39a22aadf6748efc7fe3a91156e02f526,1730486864,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1178abdf5ab4f33174cf954738e26d277761404bdfddcdb16e22c01a5,stake1uytc40044d8nx96vl9288r3x6fmhv9qyhh7aekckugkqrfgldjhnt,2227016386,d56e20faf0f6bf8d0eee80df97ea4c567d9c7a2cf5a2accb6088b3de4c034625,1732792147,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1bd42c78d9a3cbccc0714b85a0a3c6af0d0a54dc6c1a1d5f19d93a3af,stake1ux7593udng7tenq8zju95z3udtcdpf2dcmq6r403nkf68tc806yrh,2088074391,39973cd2000c7f5216f50eeeff2cd8455cdd3f507347869629dabd7fa91546f8,1743271487,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep1y269ehxj30k4vfzfc2z84v0xykd3amuy2xn0kv9zf8rhcec2fg2jr,b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67,False,MREDGARCROSS,
e19ae1aa0f7c9d3eca2752256b1fc3d5e68924ab2fa11c21cfb8e2acd1,stake1uxdwr2s00jwnaj382gjkk87r6hngjf9t97s3cgw0hr32e5gvehc54,2076512038,af81252b6770568b91462a058980b49e866a519a2f87479641ba03655ddeb6f0,1738230781,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep_always_abstain,,,,
e1d365522688d4e4c524f77318449acff5a885a6975903a1d0dc628571,stake1u8fk253x3r2wf3fy7ae3s3y6el663pdxjavs8gwsm33g2ugktrkvx,2074133292,7d92a2a51face1d7e35a224be15ed59456a3c39ec419595134bbcb0daa0790ab,1732732065,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep_always_abstain,,,,
e1c28540ba09239798f3d86ef29ba88ec309626e8af8ba672b68ecd57f,stake1u8pg2s96py3e0x8nmph09xag3mpsjcnw3tut5eetdrkd2lc0kqhpl,2073113590,53b7babce1ff7279d77c077a2d1dcf5bcebb9e02f3f03acafac9e00a3d1b362d,1732652917,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1ddb01252249d2f1f4c12c8fda3ad2300604041f89861dd920a46d438,stake1u8wmqyjjyjwj786vzty0mgadyvqxqszplzvxrhvjpfrdgwqahl6t9,2025612560,20370b68138328eb5dc72a1c6309784dddf930e46d07dbc7513a43e523e7f0f7,1733655039,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e190afc8f6612f13b4d76a1871c01270277fa166c52750ac379bd2a278,stake1uxg2lj8kvyh38dxhdgv8rsqjwqnhlgtxc5n4ptphn0f2y7qh09chu,2020246922,d73cc3f03ca4bf7d5b38b2f39d2f6c6ab30711e43c6d6ff35255ccf99e12e296,1733573755,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1e451af3a50452db2452c261e8f0129fc425267cd21dcaf144672f44b,stake1u8j9rte62pzjmvj99snparcp987yy5n8e5saetc5gee0gjcrpe0kt,2010628123,b75d1ac76844d81a4523630132b92b32ba057569b83d015d41e6b7c51ac44867,1732640677,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,drep_always_abstain,,,,
e1f485cf2d140f0e65c6756c95f75bc9fdd7716c8cb16d6b337d523f0b,stake1u86gtnedzs8suewxw4kfta6me87awutv3jck66en04fr7zcx9n97f,1785806931,c2bff432316d4b756c1a69862a323e8e2d33c4e6fe1bfc9b8c9e7f6a12868aed,1737129610,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1ed512226c7993d362e384ce772e525ff24ff1d5f4a490d44f26cf96d,stake1u8k4zg3xc7vn6d3w8pxwwuh9yhljflcata9yjr2y7fk0jmg6y08wm,1644693343,5daa05e4b68f06cfdad5dd262f5120dfe6bd8bdc8627bfa574a5b7ccf4723be8,1732962150,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e19d368e5d1ee0bdff51dde25d9afe3c243e23f1cd335a7aff00d8efd7,stake1uxwndrjarmstml63mh39mxh78sjrugl3e5e457hlqrvwl4cx9nlks,1594480978,74c42d79f9b1749250c4d95b7c396559a6415bd89de25c03e40e5bcb8a00ed02,1725768217,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e1870e2ad88c2dd445ea6ee4250bb1ad05d916cfe6be7f9e965a55fa81,stake1uxrsu2kc3skag302dmjz2za345zaj9k0u6l8l85ktf2l4qg4qxmye,1583476219,45172e8dfc5eb39e07202f2d897a48386cda2dc0e7ab952e20fd2dcea9a951b3,1733062219,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
e188c839f2eaa5d9833adc686e0acb41307be7caebe4472b35eb0e7ff5,stake1uxyvsw0ja2janqe6m35xuzktgyc8he72a0jyw2e4av88lagkkypjn,1568469358,24f88911736db362ed327b0307702b0c86add2add9b80529faf2e103ba8cfa24,1733588251,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,,,,,
