,,,21ST OCTOBER,,,," November 12, 2024",,,,,,,," November 18, 2024",,,,,,,,November 25. 2024,,,,,,,,December 2. 2024,,,,,,,,December 9. 2024,,,,,,,,December 16. 2024,,,,,,,,December 23. 2024,,,,,,,,December 30. 2024,,,,,,,,January 6. 2025,,,,,,,,January 13. 2025,,,,,,,,January 20. 2025,,,,,,,,January 27. 2025,,,,,,,,February 3. 2025,,,,,,,,February 10. 2025,,,,,,,,February 17. 2025,,,,,,,,February 24. 2025,,,,,,,,March 3. 2025,,,,,,,,March 10. 2025,,,,,,,,March 17. 2025,,,,,,,,March 24. 2025,,,,,,,,March 31. 2025,,,,,,,,April 7. 2025,,,,,,,,April 14. 2025,,,,,,,,April 21. 2025,,,,,,,,April 28. 2025,,,,,,,,Additional Info,,,,,,,,,,,,,,,,,,,,,,,,,
drep1yzzd7prdl628lwac455e0sc5wtw2fldg3f2th6jg7r5c7pvf3mk,drep1ygsgfhcydhlfglamhzkjn97rz3edef8a4z99fwl2frcwnrcmgurt3,Dave,165,8.27,1.19%,21,223,58,10.66,0.90%,2.39,26,-5,0.30%,234,11,13.79,0.97%,3.13,27,-1,0.95%,246,12,14.17,0.87%,0.38,29,-2,0.12%,252,6,14.42,0.85%,0.25,29,0,0.15%,261,9,14.73,0.80%,0.31,31,-2,0.11%,288,27,16.13,0.71%,1.40,34,-3,0.27%,306,18,19.71,0.79%,3.58,33,1,1.22%,324,18,21.82,0.83%,2.11,32,1,1.12%,342,18,22.32,0.81%,0.50,32,0,0.16%,358,16,23.72,0.82%,1.40,32,0,0.60%,367,9,23.79,0.79%,0.07,33,-1,0.03%,373,6,23.85,0.77%,0.06,33,0,0.01%,420,47,27.91,0.83%,4.06,32,1,0.90%,418,-2,26.27,0.72%,-1.64,34,-2,-0.06%,425,7,26.39,0.69%,0.12,38,-4,0.05%,427,2,26,0.67%,-0.39,37,1,-0.15%,428,1,25.88,0.65%,-0.12,38,-1,-0.04%,431,3,26.05,0.64%,0.17,39,-1,0.18%,431,0,25.76,0.61%,-0.29,42,-3,,436,5,25.77,0.59%,0.01,43,-1,,440,4,26.94,0.58%,1.17,41,2,,441,1,27.04,0.57%,0.10,41,0,,446,5,27.16,0.55%,0.12,42,-1,,455,9,28.23,0.56%,1.07,40,2,,465,10,25.51,0.49%,-2.72,42,-2,,https://x.com/ItsDave_ADA,,,UK,Europe,N,Y,Y,,Y,Y,DAVE,https://cardanoscan.io/pool/5ea7e19216d385b2b8066f7423045bdc65a55349847617e9b856a7aa,, AGAINST,,https://x.com/ItsDave_ADA/status/1853068228278255620,,,,,,,,,
drep1wwmwukesapdkwzqycnfmtlva4hxdgmvuudxpczv88ujewk5tgkt,drep1yfemdmjmxr59kecgqnzd8d0ankkue4rdnn35c8qfsuljt9cjree5m,PoolTool,15,2.63,0.38%,47,22,7,3.69,0.31%,1.06,51,-4,0.13%,22,0,3.67,0.26%,-0.02,58,-7,-0.01%,26,4,9.83,0.60%,6.16,39,19,2.00%,28,2,9.89,0.59%,0.06,39,0,0.04%,33,5,9.97,0.54%,0.08,41,-2,0.03%,44,11,11.8,0.52%,1.83,40,1,0.35%,53,9,18.46,0.74%,6.66,34,6,2.27%,55,2,18.77,0.71%,0.31,34,0,0.16%,76,21,19.64,0.71%,0.87,33,1,0.28%,83,7,21.15,0.73%,1.51,33,0,0.65%,90,7,22.67,0.76%,1.52,35,-2,0.60%,100,10,23.48,0.75%,0.81,35,0,0.12%,106,6,24.5,0.73%,1.02,35,0,0.23%,109,3,24.72,0.68%,0.22,37,-2,0.01%,112,3,24.73,0.65%,0.01,40,-3,0.00%,110,-2,24.64,0.64%,-0.09,39,1,-0.03%,113,3,25.8,0.64%,1.16,39,0,0.37%,116,3,25.77,0.63%,-0.03,40,-1,-0.03%,117,1,25.79,0.61%,0.02,41,-1,,116,-1,25.41,0.59%,-0.38,44,-3,,116,0,25.46,0.55%,0.05,43,1,,117,1,25.47,0.54%,0.01,43,0,,118,1,25.47,0.52%,0.00,44,-1,,120,2,25.54,0.51%,0.07,43,1,,121,1,25.49,0.49%,-0.05,43,0,,https://x.com/Pooltoolio,,,USA,North America,N,,Y,,Y,Y,LOVE,https://cardanoscan.io/pool/95c4956f7a137f7fe9c72f2e831e6038744b6307d00143b2447e6443,, AGAINST,,https://x.com/Pooltoolio/status/1852840970636960126,,,,,,,,,
drep1wfwvaduzxyg75a67m5k0u4m746ymzefqs4nsxz2mrv5dwm22ntt,drep1yfe9en4hsgc3r6nhtmwjeljh06hgnvt9yzzkwqcftvdj34cdxdg7u,AdaStat,14,1.21,0.17%,69,20,6,2,0.17%,0.79,72,-3,0.10%,24,4,1.82,0.13%,-0.18,82,-10,-0.05%,25,1,1.72,0.11%,-0.10,91,-9,-0.03%,25,0,1.84,0.11%,0.12,92,-1,0.07%,25,0,1.84,0.10%,0.00,95,-3,0.00%,30,5,2.27,0.10%,0.43,99,-4,0.08%,39,9,3.31,0.13%,1.04,86,13,0.35%,40,1,3.29,0.13%,-0.02,86,0,-0.01%,42,2,3.31,0.12%,0.02,90,-4,0.01%,44,2,3.43,0.12%,0.12,86,4,0.05%,44,0,3.85,0.13%,0.42,86,0,0.16%,49,5,3.85,0.12%,0.00,91,-5,0.00%,54,5,22.78,0.68%,18.93,37,54,4.20%,58,4,22.85,0.63%,0.07,39,-2,0.00%,59,1,22.87,0.60%,0.02,41,-2,0.01%,61,2,23.2,0.60%,0.33,41,0,0.13%,60,-1,23.22,0.58%,0.02,43,-2,0.01%,62,2,23.18,0.57%,-0.04,43,0,-0.04%,64,2,23.26,0.55%,0.08,45,-2,,66,2,23.27,0.54%,0.01,46,-1,,69,3,23.43,0.50%,0.16,44,2,,69,0,22.56,0.48%,-0.87,46,-2,,71,2,23.46,0.48%,0.90,46,0,,71,0,23.47,0.47%,0.01,44,2,,72,1,23.93,0.46%,0.46,44,0,,https://x.com/ada_stat,,,Russia,Europe,N,,Y,,#N/A,,,,, UNCLEAR,,,,,,,,,,,
drep1ccxqz9g9udymkt23vch2akfukwupx0e9mwv7rw9de4prczd7hhn,drep1ytrqcqg4qh35nwed29nzatke8jemsyelyhdencdc4hx5y0qh3adwe,忠実,-,-,0.00%,-,-,-,-,0.00%,-,-,NEW!,,-,-,-,0.00%,-,-,#VALUE!,#VALUE!,-,-,-,0.00%,-,-,#VALUE!,#VALUE!,-,-,-,0.00%,-,-,#VALUE!,#VALUE!,3,NEW!,27.09,1.47%,NEW!,22,NEW!,#VALUE!,4,1,27.5,1.22%,0.41,25,-3,0.08%,4,0,27.52,1.11%,0.02,28,-3,0.01%,4,0,27.53,1.05%,0.01,29,-1,0.01%,4,0,27.54,1.00%,0.01,27,2,0.00%,4,0,27.55,0.96%,0.01,29,-2,0.00%,4,0,27.57,0.92%,0.02,31,-2,0.01%,4,0,27.58,0.89%,0.01,31,0,0.00%,4,0,26.49,0.79%,-1.09,33,-2,-0.24%,4,0,26.51,0.73%,0.02,32,1,0.00%,4,0,26.52,0.70%,0.01,37,-5,0.00%,4,0,26.54,0.68%,0.02,36,1,0.01%,4,0,25.05,0.62%,-1.49,40,-4,-0.48%,4,0,25.06,0.62%,0.01,42,-2,0.01%,4,0,25.08,0.59%,0.02,44,-2,,4,0,25.09,0.58%,0.01,45,-1,,4,0,23.23,0.50%,-1.86,45,0,,4,0,23.24,0.49%,0.01,45,0,,4,0,23.25,0.47%,0.01,47,-2,,4,0,23.27,0.46%,0.02,45,2,,4,0,23.28,0.45%,0.01,45,0,,-,,,Japan,Asia Pacifc,Y,,,,#N/A,TBD,TBD,TBD,, UNCLEAR,,,,,,,,,,,
drep1zekyxrq5auz5c8gf0p6zehtmfnl7s9q4uqq8m4wkvm4e764u3yw,drep1ygtxcscvznhs2nqap9u8gtxa0dx0l6q5zhsqqlw46enwh8cttd07h,TERA,26,4.83,0.70%,32,42,16,5.29,0.44%,0.46,44,-12,0.06%,52,10,7.4,0.52%,2.11,41,3,0.64%,73,21,11.8,0.73%,4.40,31,10,1.43%,78,5,10.07,0.60%,-1.73,38,-7,-1.07%,84,6,10.58,0.58%,0.51,37,1,0.19%,89,5,10.57,0.47%,-0.01,48,-11,0.00%,97,8,10.6,0.43%,0.03,50,-2,0.01%,97,0,12.04,0.46%,1.44,45,5,0.76%,103,6,11,0.40%,-1.04,49,-4,-0.33%,104,1,11.03,0.38%,0.03,50,-1,0.01%,108,4,11.84,0.39%,0.81,49,1,0.32%,107,-1,11.85,0.38%,0.01,50,-1,0.00%,125,18,14.45,0.43%,2.60,48,2,0.58%,127,2,14.7,0.40%,0.25,53,-5,0.01%,126,-1,14.6,0.38%,-0.10,55,-2,-0.04%,127,1,16.23,0.42%,1.63,54,1,0.62%,133,6,20.97,0.52%,4.74,46,8,1.51%,141,8,22.97,0.57%,2.00,44,2,2.10%,143,2,21.23,0.50%,-1.74,47,-3,,145,2,21.24,0.49%,0.01,48,-1,,144,-1,21.18,0.45%,-0.06,47,1,,144,0,21.83,0.46%,0.65,48,-1,,146,2,23.61,0.48%,1.78,45,3,,146,0,22.02,0.44%,-1.59,47,-2,,152,6,22.56,0.43%,0.54,46,1,,https://essencedrain.github.io/terarosa/#/,,Tera StakePool,Korea,Asia Pacifc,N,,,,#N/A,Y,TERA,https://cardanoscan.io/pool/50e113d1ada46a83a16d5ee6cfdc1a8baed6634c9f046ed30131eb11,, UNCLEAR,,,,,,,,,,,
drep1axxpl3m4xplxes60rv7cn424xgf5mrz6mh4acamjdctcsjjn8tg,drep1yt5cc878w5c8umxrfudnmzw425epxnvvttw7hhrhwfhp0zqf400ze,Paul Ko,12,2.4,0.35%,52,17,5,2.47,0.21%,0.07,62,-10,0.01%,20,3,2.58,0.18%,0.11,71,-9,0.03%,21,1,2.59,0.16%,0.01,75,-4,0.00%,22,1,2.59,0.15%,0.00,79,-4,0.00%,22,0,2.59,0.14%,0.00,81,-2,0.00%,25,3,14.15,0.63%,11.56,37,44,2.22%,29,4,15.72,0.63%,1.57,38,-1,0.54%,29,0,15.38,0.58%,-0.34,40,-2,-0.18%,29,0,15.39,0.56%,0.01,41,-1,0.00%,31,2,16.11,0.56%,0.72,40,1,0.31%,48,17,21.73,0.72%,5.62,37,3,2.20%,48,0,21.74,0.70%,0.01,38,-1,0.00%,53,5,22.24,0.66%,0.50,38,0,0.11%,54,1,22.27,0.61%,0.03,40,-2,0.00%,55,1,22.32,0.59%,0.05,43,-3,0.02%,56,1,22.34,0.58%,0.02,42,1,0.01%,57,1,22.41,0.56%,0.07,44,-2,0.02%,57,0,22.39,0.55%,-0.02,45,-1,-0.02%,59,2,22.41,0.53%,0.02,46,-1,,58,-1,22.41,0.52%,0.00,47,-1,,59,1,22.39,0.48%,-0.02,46,1,,58,-1,22.39,0.47%,0.00,47,-1,,58,0,22.25,0.45%,-0.14,48,-1,,61,3,22.29,0.44%,0.04,46,2,,62,1,22.3,0.43%,0.01,47,-1,,https://x.com/haskellcoding29,,Paul Ko,South Korea,Asia Pacifc,N,,,,#N/A,Y,"JOY + HOPE (1,2,3 etc)",https://cardanoscan.io/pool/fd832d27b5fbe0489409613f50e2139b54a21e613c8a7609dcff556e,, UNCLEAR,,,,,,,,,,,
drep16v76d0z26a2wta75f4lt0mm9t6jq75ua67zqcz58vzk4jh5yuhc,drep1ytfnmf4uftt4fe0h63xhadl0v402gr6nnhtcgrq2sas26kgaf3n5y,DINO,117,8.67,1.25%,20,132,15,9.59,0.81%,0.92,29,-9,0.12%,137,5,9.93,0.70%,0.34,34,-5,0.10%,141,4,9.39,0.58%,-0.54,41,-7,-0.18%,145,4,9.35,0.55%,-0.04,41,0,-0.02%,150,5,9.89,0.54%,0.54,42,-1,0.20%,157,7,10.99,0.49%,1.10,44,-2,0.21%,182,25,13.77,0.55%,2.78,40,4,0.95%,191,9,15.79,0.60%,2.02,38,2,1.07%,196,5,16.36,0.59%,0.57,39,-1,0.18%,201,5,16.6,0.58%,0.24,39,0,0.10%,204,3,16.59,0.55%,-0.01,41,-2,0.00%,207,3,17.44,0.56%,0.85,40,1,0.12%,213,6,18.66,0.56%,1.22,42,-2,0.27%,235,22,20.27,0.56%,1.61,43,-1,0.06%,246,11,20.47,0.54%,0.20,45,-2,0.08%,260,14,20.72,0.53%,0.25,44,1,0.10%,262,2,20.73,0.52%,0.01,47,-3,0.00%,266,4,20.82,0.51%,0.09,46,1,0.09%,270,4,20.76,0.49%,-0.06,48,-2,,271,1,20.78,0.48%,0.02,49,-1,,269,-2,20.68,0.44%,-0.10,48,1,,269,0,20.49,0.43%,-0.19,49,-1,,273,4,20.78,0.42%,0.29,49,0,,280,7,20.81,0.42%,0.03,49,0,,284,4,20.85,0.40%,0.04,48,1,,https://x.com/SPO_DINO,,,South Korea,Asia Pacifc,N,,,,Y,Y,DINO,https://cardino-ada.netlify.app/,, UNCLEAR,,,,,,,,,,,
drep1m7rzzk4ftvd02w872genpy6kzeyplhdyjeaw9kq3yhmzxtwnfu0,drep1yt0cvg2649d34afclefrxvyn2ctys87a5jt84ckczyjlvgcu7nxyr,DucTiger Stake Pool,-,-,0.00%,-,-,-,-,0.00%,-,-,NEW!,#VALUE!,18,18,14.77,1.04%,14.77,26,NEW!,4.51%,22,4,14.8,0.91%,0.03,28,-2,0.01%,28,6,13.99,0.83%,-0.81,30,-2,-0.50%,31,3,12.49,0.68%,-1.50,32,-2,-0.55%,33,2,12.53,0.55%,0.04,38,-6,0.01%,34,1,13.43,0.54%,0.90,41,-3,0.31%,34,0,13.44,0.51%,0.01,42,-1,0.01%,37,3,13.15,0.48%,-0.29,43,-1,-0.09%,39,2,14.79,0.51%,1.64,43,0,0.71%,40,1,14.88,0.50%,0.09,44,-1,0.04%,40,0,15.13,0.49%,0.25,44,0,0.04%,40,0,16.07,0.48%,0.94,46,-2,0.21%,42,2,18.82,0.52%,2.75,46,0,0.11%,43,1,18.82,0.50%,0.00,49,-3,0.00%,43,0,18.86,0.49%,0.04,48,1,0.02%,43,0,18.84,0.47%,-0.02,50,-2,-0.01%,43,0,18.86,0.46%,0.02,50,0,0.02%,44,1,18.92,0.45%,0.06,52,-2,,45,1,20.02,0.46%,1.10,50,2,,45,0,20.01,0.43%,-0.01,50,0,,46,1,19.98,0.42%,-0.03,50,0,,46,0,19.99,0.41%,0.01,50,0,,46,0,20,0.40%,0.01,50,0,,47,1,20.05,0.38%,0.05,49,1,,https://x.com/ductigerpool,,,Vietnam,Asia Pacifc,N,,,,#N/A,Y,TIGER,Unclear?,, UNCLEAR,,,,,,,,,,,
drep1xet3sscmgq2ma7d495h3yxj7uxpmfxq0ja5nspsqaus7k9ugq3t,drep1ygm9wxzrrdqpt0hek5kj7ys6tmsc8dycp7tkjwqxqrhjr6csq3s3t,Patrick Tobler,28,3.43,0.49%,37,45,17,4.76,0.40%,1.33,47,-10,0.17%,47,2,4.85,0.34%,0.09,53,-6,0.03%,48,1,5.07,0.31%,0.22,57,-4,0.07%,50,2,4.96,0.29%,-0.11,58,-1,-0.07%,58,8,5.1,0.28%,0.14,61,-3,0.05%,67,9,5.92,0.26%,0.82,65,-4,0.16%,86,19,7.61,0.31%,1.69,61,4,0.58%,92,6,7.63,0.29%,0.02,62,-1,0.01%,104,12,9.01,0.33%,1.38,58,4,0.44%,114,10,9.36,0.33%,0.35,55,3,0.15%,124,10,9.54,0.32%,0.18,58,-3,0.07%,128,4,9.52,0.31%,-0.02,61,-3,0.00%,143,15,10.13,0.30%,0.61,62,-1,0.14%,150,7,19.68,0.54%,9.55,44,18,0.37%,151,1,19.7,0.52%,0.02,46,-2,0.01%,157,6,19.76,0.51%,0.06,45,1,0.02%,158,1,19.52,0.49%,-0.24,49,-4,-0.08%,162,4,19.28,0.47%,-0.24,49,0,-0.25%,163,1,19.13,0.45%,-0.15,51,-2,,163,0,18.65,0.43%,-0.48,54,-3,,164,1,20.12,0.43%,1.47,49,5,,165,1,18.69,0.40%,-1.43,53,-4,,167,2,18.9,0.38%,0.21,53,0,,170,3,17.42,0.35%,-1.48,55,-2,,180,10,19.93,0.38%,2.51,50,5,,https://x.com/Padierfind,,,Switzlerand,Europe,N,,Y,,Y,,,,, UNCLEAR,,,,,,,,,,,
drep14fs7kawaj8lk03e7595tkw04l5w7q7fypr9cms45p98vs6grces,drep1y24xr6m4mkgl7e7886sk3wee7h73mcreysyvhrwzksy5ajqrv0rrv,CTEC Stake Pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,25.33,1.12%,NEW!,31,NEW!,#VALUE!,21,1,28.6,1.15%,3.27,26,5,1.12%,24,3,27.93,1.06%,-0.67,28,-2,-0.35%,24,0,26.78,0.97%,-1.15,28,0,-0.37%,24,0,26.75,0.93%,-0.03,30,-2,-0.01%,25,1,23.52,0.78%,-3.23,34,-4,-1.27%,28,3,23.58,0.76%,0.06,34,0,0.01%,30,2,22.06,0.66%,-1.52,40,-6,-0.34%,31,1,22.16,0.61%,0.10,41,-1,0.00%,32,1,21.85,0.58%,-0.31,44,-3,-0.13%,31,-1,21.79,0.56%,-0.06,43,1,-0.02%,31,0,21.7,0.54%,-0.09,45,-2,-0.03%,32,1,19.77,0.49%,-1.93,48,-3,-2.03%,32,0,19.79,0.47%,0.02,50,-2,,33,1,19.8,0.46%,0.01,51,-1,,33,0,19.79,0.42%,-0.01,51,0,,33,0,19.79,0.42%,0.00,51,0,,33,0,19.8,0.40%,0.01,51,0,,33,0,19.81,0.40%,0.01,51,0,,33,0,19.82,0.38%,0.01,51,0,,https://x.com/Crown_Tech1021/,,,Japan,Asia Pacifc,Y,,,,#N/A,Y,CTEC,https://cardanoscan.io/pool/a56e07cb5cd11a2d2b6bff3c6ecbc7ddc79205e2831560792f06e795,, UNCLEAR,,,,,,,,,,,
,drep1ygj6hupsan57ujlv6l0vw9naxzt5753uhpe79nluymqzlcq7fe4vs,ranket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,14,NEW!,17.47,0.46%,17.47,50,NEW!,7.25%,20,6,17.81,0.46%,0.34,49,1,0.13%,29,9,17.89,0.45%,0.08,52,-3,0.03%,29,0,17.89,0.44%,0.00,53,-1,0.00%,30,1,18.68,0.44%,0.79,54,-1,,32,2,18.67,0.43%,-0.01,53,1,,34,2,19.27,0.41%,0.60,53,0,,33,-1,19.24,0.41%,-0.03,52,1,,33,0,19.24,0.39%,0.00,52,0,,34,1,19.25,0.38%,0.01,52,0,,34,0,19.1,0.37%,-0.15,52,0,,https://x.com/Satoshi15121937,,,Japan,Asia Pacifc,Y,,,,,,,,,,,,,,,,,,,,
drep1nha38e3edus947xvjlgfurt3zgvh60jnwlqszwfgeh79746tqec,drep1y2wlkylx89hjqkhcejtap8sdwyfpjlf72dmuzqfe9rxlchc4g3xse,ADA Ocean SPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.48,0.09%,1.48,99,NEW!,0.92%,24,23,1.51,0.08%,0.03,102,NEW!,0.01%,5.77,-18,27,1.19%,25.49,27,75,4.91%,32,26,16.78,0.67%,-10.22,36,-9,-3.48%,35,3,16.91,0.64%,0.13,36,0,0.07%,41,6,17.37,0.63%,0.46,37,-1,0.15%,42,1,18.39,0.64%,1.02,37,0,0.44%,46,4,18.69,0.62%,0.30,39,-2,0.12%,49,3,18.73,0.60%,0.04,39,0,0.01%,53,4,18.74,0.56%,0.01,41,-2,0.00%,55,2,18.76,0.51%,0.02,47,-6,0.00%,61,6,19.16,0.50%,0.40,48,-1,0.17%,62,1,19.25,0.50%,0.09,47,1,0.03%,64,2,17.71,0.44%,-1.54,53,-6,-0.49%,66,2,18.11,0.45%,0.40,52,1,0.42%,66,0,18.12,0.43%,0.01,55,-3,,66,0,18.13,0.42%,0.01,56,-1,,66,0,18.14,0.39%,0.01,55,1,,64,-2,18.11,0.38%,-0.03,54,1,,65,1,18.13,0.37%,0.02,54,0,,66,1,18.15,0.36%,0.02,53,1,,73,7,18.16,0.35%,0.01,53,0,,https://x.com/ada_ocean,,,Unknown,Unknown,N,,,,#N/A,Y,"OCEA (1,2,3 etc)",https://cardanoscan.io/pool/eaa778d97077ff7725fe4cbb70b514d840407a45a3c244ac05f6a83d,, UNCLEAR,,,,,,,,,,,
drep16f203ahsan44w8xh65myl2j4k0pf8y9dsqkracyqtvwhy74judz,drep1ytf9f78k7rkwk4cu6l2nvna22keu9yus4kqzc0hqspd36uszu0xc2,Terminda Pool,5,3.35,0.48%,39,21,16,7.55,0.63%,4.20,35,4,0.53%,23,2,7.61,0.53%,0.06,40,-5,0.02%,24,1,8.08,0.50%,0.47,45,-5,0.15%,25,1,8.51,0.50%,0.43,44,1,0.27%,26,1,8.6,0.47%,0.09,47,-3,0.03%,28,2,8.63,0.38%,0.03,55,-8,0.01%,29,1,8.63,0.35%,0.00,56,-1,0.00%,31,2,9.06,0.34%,0.43,55,1,0.23%,32,1,9.07,0.33%,0.01,57,-2,0.00%,35,3,10.2,0.35%,1.13,54,3,0.49%,43,8,10.71,0.36%,0.51,53,1,0.20%,46,3,10.82,0.35%,0.11,54,-1,0.02%,51,5,17.27,0.51%,6.45,44,10,1.43%,55,4,17.31,0.47%,0.04,48,-4,0.00%,57,2,17.31,0.46%,0.00,51,-3,0.00%,58,1,17.36,0.45%,0.05,52,-1,0.02%,58,0,17.37,0.43%,0.01,54,-2,0.00%,59,1,17.64,0.43%,0.27,54,0,0.28%,60,1,17.65,0.42%,0.01,56,-2,,64,4,17.98,0.41%,0.33,57,-1,,63,-1,17.98,0.39%,0.00,56,1,,63,0,17.57,0.37%,-0.41,55,1,,63,0,17.58,0.36%,0.01,55,0,,63,0,17.58,0.35%,0.00,54,1,,63,0,17.49,0.34%,-0.09,54,0,,-,https://terminada.io/,,Unknown,Unknown,,,,,#N/A,,,,, UNCLEAR,,,,,,,,,,,
drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,drep1y2j2q9pcl855969ea9csrhdta6slnamctgzuvuqnnkl6fusqyjy36,CHIL Stake Pool,88,2.66,0.38%,45,148,60,6.88,0.58%,4.22,37,8,0.53%,174,26,7.2,0.51%,0.32,42,-5,0.10%,198,24,8.05,0.49%,0.85,46,-4,0.28%,204,6,8.26,0.49%,0.21,45,1,0.13%,218,14,8.65,0.47%,0.39,46,-1,0.14%,235,17,12.49,0.55%,3.84,39,7,0.74%,246,11,13.28,0.53%,0.79,43,-4,0.27%,255,9,13.42,0.51%,0.14,43,0,0.07%,271,16,13.84,0.50%,0.42,42,1,0.13%,275,4,13.96,0.48%,0.12,44,-2,0.05%,288,13,14.12,0.47%,0.16,45,-1,0.06%,291,3,14.13,0.45%,0.01,45,0,0.00%,298,7,14.41,0.43%,0.28,49,-4,0.06%,303,5,14.44,0.40%,0.03,54,-5,0.00%,308,5,14.43,0.38%,-0.01,56,-2,0.00%,310,2,14.39,0.37%,-0.04,57,-1,-0.02%,315,5,14.28,0.36%,-0.11,58,-1,-0.04%,322,7,13.93,0.34%,-0.35,58,0,-0.37%,326,4,14.17,0.33%,0.24,61,-3,,329,3,14.4,0.33%,0.23,62,-1,,340,11,14.42,0.31%,0.02,62,0,,345,5,15.03,0.32%,0.61,61,1,,348,3,14.97,0.30%,-0.06,61,0,,361,13,15.3,0.31%,0.33,61,0,,379,18,17.1,0.33%,1.80,55,6,,https://x.com/ChileStakepo,,Rodrigo,Chile,South America,Y,,,,Y,Y,CHIL,https://cardanoscan.io/pool/7e7eb329d995759d2b9fdb85b8d0c9e3fa2e57c460641c8fc875e780,, UNCLEAR,,,,,,,,,,,
drep1k2ugn98h8ly7dzzylpyrfmkqrl0pyry7zhlzjwn7uw0pulyfzk9,drep1y2et3zv57ulune5ggnuysd8wcq0auysvnc2lu2f60m3eu8sc2thp2,Cardano Ethical Oversight (CEO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,17.07,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drep1c59ehxlwkrsulmzhxpx86gr5d4vl9vl8rwa6s3l53du7yeus3y6,drep1ytzshxuma6cwrnlv2ucyclfqw3k4nu4nuudmh2z87j9hncsk9dhy4,Kyle Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,2.81,0.12%,NEW!,89,NEW!,#VALUE!,37,10,3.31,0.13%,0.50,85,4,0.17%,46,9,3.62,0.14%,0.31,82,3,0.16%,47,1,5.08,0.18%,1.46,74,8,0.47%,57,10,15.23,0.53%,10.15,42,32,4.38%,62,5,15.32,0.51%,0.09,43,-1,0.04%,66,4,16.35,0.53%,1.03,42,1,0.15%,79,13,17.5,0.52%,1.15,43,-1,0.26%,87,8,17.3,0.47%,-0.20,49,-6,-0.01%,91,4,16.09,0.42%,-1.21,53,-4,-0.50%,91,0,17.51,0.45%,1.42,51,2,0.54%,96,5,18.2,0.45%,0.69,51,0,0.22%,97,1,18.38,0.45%,0.18,51,0,0.19%,99,2,18.73,0.44%,0.35,53,-2,,101,2,18.53,0.43%,-0.20,55,-2,,102,1,18.49,0.40%,-0.04,54,1,,108,6,17.21,0.36%,-1.28,56,-2,,110,2,16.43,0.33%,-0.78,58,-2,,114,4,16.49,0.33%,0.06,56,2,,114,,16.47,,,57,,,https://x.com/adosiawolf,,,Puerto Rico,North America,,,,,#N/A,,,,, UNCLEAR,,,,,,,,,,,
drep104534qle8pq34satg3xxr2vp67v9630wc67qfq0ly0vycfrx5l3,drep1yf7kjx5rlyuyzxkr4dzyccdfs8tesh29amrtcpyplu3asnqjgmdz3,RCADA,-,-,0.00%,-,9,9,2.08,0.17%,2.08,71,NEW!,0.26%,14,5,6.43,0.45%,4.35,45,26,1.33%,19,5,9.33,0.57%,2.90,42,3,0.94%,21,2,9.32,0.55%,-0.01,42,0,-0.01%,24,3,8.93,0.49%,-0.39,44,-2,-0.14%,27,3,8.97,0.40%,0.04,53,-9,0.01%,29,2,16.95,0.68%,7.98,35,18,2.72%,30,1,16.96,0.64%,0.01,35,0,0.01%,33,3,17.04,0.62%,0.08,38,-3,0.03%,33,0,17.03,0.59%,-0.01,38,0,0.00%,34,1,17.04,0.57%,0.01,40,-2,0.00%,34,0,17.05,0.55%,0.01,41,-1,0.00%,36,2,17.06,0.51%,0.01,45,-4,0.00%,37,1,17.05,0.47%,-0.01,50,-5,0.00%,37,0,17.06,0.45%,0.01,52,-2,0.00%,36,-1,17.05,0.44%,-0.01,53,-1,0.00%,49,13,17.15,0.43%,0.10,55,-2,0.03%,51,2,17.2,0.42%,0.05,55,0,0.05%,55,4,17.24,0.41%,0.04,57,-2,,56,1,17.23,0.40%,-0.01,58,-1,,57,1,17.2,0.37%,-0.03,58,0,,59,2,17.21,0.36%,0.01,57,1,,59,0,17.21,0.35%,0.00,56,1,,58,-1,16.39,0.33%,-0.82,58,-2,,58,,16.39,,,58,,,https://x.com/rcadapool,,,UK,Europe,N,,,,Y,Y,RCADA,,, UNCLEAR,,,,,,,,,,,
