"hash_id","amount","epoch_no"
"5481","814402862454",554
"415","705383343",554
"33702","10317728462",554
"48","50986722955288",554
"7670","74427694856",554
"45094","48801877754",554
"3714","5785980511402",554
"26882","59793567967",554
"32459","531960527",554
"379","200400479617",554
"20525","1208943128559",554
"45832","2191905972",554
"24092","140622797",554
"37195","34544021897",554
"45743","20439173507",554
"14511","1842320116768",554
"731","510403942181",554
"30457","25696772232",554
"9","11729071401",554
"43470","17753697553",554
"49038","254494619029",554
"1436","1272554574963",554
"22781","832328632168",554
"44","9703890413",554
"61124","904328900606",554
"8619","1797929180040",554
"22396","405162975480",554
"71838","2956802524",554
"44816","71388063823",554
"3028","5587665522393",554
"35627","201720006322",554
"75807","1613763586104",554
"12061","4133726327483",554
"338","538168606321",554
"963","37110007556302",554
"37032","161572481658",554
"1359","174460788247",554
"46700","103888207208",554
"48509","401675917412",554
"59011","543404939560",554
"28618","5769922",554
"55531","83554881174",554
"13288","675355107",554
"3799","19167857354618",554
"2305","11402785921",554
"45304","63877625",554
"32246","4707074516278",554
"1017","94502348950",554
"27145","439218439193",554
"6444","2167639162",554
"6549","2573454954",554
"2030","58499062424944",554
"75397","163821467",554
"57385","23808302183",554
"7594","409229579",554
"23662","43797802",554
"4090","159552440915",554
"37219","681161052173",554
"487","194830366904",554
"14202","262717194522",554
"5593","17193998938",554
"4991","172785391232",554
"26755","139901666",554
"68507","303845849",554
"12474","12655462738",554
"790","3504073767872",554
"6403","598053800",554
"18590","1303520523132",554
"40448","6108188747",554
"3339","139445154",554
"8000","489151109801",554
"41421","1825381288005",554
"3451","105077988650",554
"10511","865826099290",554
"35112","49696213112",554
"35310","1527625473633",554
"50936","15634763",554
"5005","815033774833",554
"346","269328717206",554
"15696","516559108780",554
"24300","482490541971",554
"18717","6016510733203",554
"50","10183994912059",554
"54","7151764389",554
"52767","132046531214",554
"563","131674872353",554
"23673","84463478065",554
"157","541362394",554
"51953","187147138524",554
"20265","16035072679",554
"37029","18366200349",554
"2096","2916089150284",554
"55482","989918011252",554
"16773","169041000154",554
"35130","58109915735",554
"58945","107585955952",554
"43455","891451696520",554
"57012","64114962944",554
"221","208569637208",554
"23962","708812022973",554
"6985","778087639278",554
"35272","2953848044344",554
"12389","22962934563",554
"53898","22917127359",554
"55279","125081314913",554
"51812","3008662173",554
"21680","71075481841",554
"48343","1019278",554
"40197","71793105872",554
"882","288192900802",554
"23649","22597037248",554
"32","1135281087109",554
"35706","15619205138",554
"41839","1114003815584",554
"73640","10416625192",554
"10500","1921016402",554
"64207","103003258687",554
"1344","105099028710",554
"12529","361192407",554
"23886","4999256718469",554
"51854","284509267815",554
"32500","84687705",554
"48956","250726242833",554
"62296","7986152543",554
"59796","24647426",554
"28344","18113665002",554
"1406","4966123685703",554
"120","196817121862",554
"65480","1255254846915",554
"52839","265916436",554
"3554","14453090624725",554
"6902","560464195",554
"8939","275177314027",554
"2022","2103939887116",554
"1570","137917834077616",554
"43955","105856306601",554
"21921","2595332436994",554
"59340","12453574201",554
"6","31087548503020",554
"17426","623404636",554
"7623","1129442265139",554
"273","18261467161",554
"49580","49076130415",554
"15903","21184386822",554
"46759","54914977211",554
"12118","3688059519",554
"1915","1138057615139",554
"42","61115215793050",554
"53162","2479783003076",554
"457","91168032633",554
"5356","175320996980",554
"16114","20331772223",554
"6857","252921065024",554
"30869","110302671092",554
"4020","476695090851",554
"35014","36610648056",554
"1218","63353861201",554
"33797","19614284455",554
"10648","2924056963",554
"6487","411484044401",554
"1931","1737531113332",554
"18248","197966960238",554
"845","5448941116535",554
"3505","67483890463",554
"20086","35246759",554
"483","444376115",554
"3101","136188803427",554
"32157","361529487823",554
"37024","2914077492",554
"17456","14527258745",554
"11966","80428546563",554
"33591","21769625876",554
"59559","6472464",554
"43327","48443928049",554
"35631","1176659095099",554
"948","220239791145",554
"10366","1233802171561",554
"56879","32758609597",554
"46692","45988231709",554
"62347","6548636",554
"38219","6063581905",554
"43538","1506957032",554
"1138","394384443592",554
"2794","2610430472102",554
"169","19102396980",554
"3416","465456856087",554
"1764","187857480986",554
"36998","557582705747",554
"28057","451778777831",554
"5097","32050893511",554
"49247","50616936580479",554
"64087","15029483750",554
"53266","3869900625",554
"2745","7077231",554
"1403","311069274816",554
"11300","15759456060",554
"59031","16256173567",554
"22733","11082698",554
"59113","5265940196",554
"163","2654047404",554
"31883","253415195",554
"41446","10786955434689",554
"18119","30751558692",554
"33260","48741265869",554
"271","4912538432416",554
"51502","689878297092",554
"51651","72620332796",554
"55927","25059011381",554
"74913","20538411273",554
"315","16046426557699",554
"92","296211996",554
"55318","22244448858",554
"52","94070151551",554
"38502","153256261140",554
"2735","565183313029",554
"12198","379912328656",554
"99","2003380742760",554
"58465","47816414807",554
"46549","9099995457",554
"7489","29230480677",554
"1240","44135954627",554
"1136","226681207803",554
"29313","25813925202",554
"14598","471295662280",554
"8091","69650963",554
"3277","396384584410",554
"12424","25382147872",554
"9031","11999930115",554
"3576","23909097642079",554
"18649","294741157266",554
"55881","10807531507",554
"14787","20298691190",554
"1640","25500443523534",554
"16750","60201506715",554
"5260","743412491836",554
"60897","15167828632",554
"15397","513276757",554
"2580","270589596632",554
"3497","90500005630",554
"38274","45506170642",554
"73130","3524540777",554
"32330","77625942047",554
"275","3197941945",554
"54051","69610652488",554
"8754","5549925686",554
"385","26348323640153",554
"835","87822731201829",554
"146","2909679500320",554
"518","393264896558",554
"45460","8149340524",554
"31935","18529704772",554
"49339","100664516029",554
"1","43646038953045",554
"1772","2581103042970",554
"38519","7387503126",554
"45666","119019803516",554
"37317","171288647089",554
"15647","16395483233266",554
"25481","94500877066",554
"43191","328392752010",554
"35201","28210484",554
"22534","3492455328",554
"2244","14767582674",554
"42808","2512840594",554
"2164","106127823312",554
"38581","389217173508",554
"32525","47841950886",554
"15487","39027063990178",554
"646","261216465",554
"22676","1247579747",554
"15848","78118776537",554
"979","13291409132070",554
"1998","152021309512",554
"47111","421563290",554
"20959","1575009960304",554
"8709","135579546",554
"1884","2106718027649",554
"9814","148895726938",554
"247","723907557490",554
"8893","10356058751",554
"12160","338658141717",554
"640","46873294783047",554
"371","7445983819715",554
"1438","1434010171197",554
"53667","2809839804853",554
"57248","33232528910",554
"1865","852273751521",554
"3126","379503251780",554
"7965","470162455015",554
"5341","29851834271",554
"11248","142735611273",554
"22831","6422903505",554
"21684","30651707731",554
"45276","93061702738",554
"33604","1447922351",554
"2909","7047715471173",554
"3293","178314577781",554
"3372","187358730277",554
"2188","4047155230",554
"53656","1752437186",554
"15652","2751934405961",554
"59","527229169516",554
"41892","4135798174",554
"612","224771789052202",554
"61104","36011891465",554
"26841","3296298806",554
"154","1237607985520",554
"88","705075272480",554
"49344","150473776427",554
"46276","66997634538",554
"1508","122966046050",554
"49791","102862120835",554
"960","391673184901",554
"59650","105664215939",554
"3206","514516856131",554
"14704","43605973966528",554
"594","20000002332",554
"64252","1256890108",554
"3241","2583905741534",554
"28717","77033953319",554
"5528","1265606978917",554
"40368","737969716506",554
"3813","62466950",554
"68","10734213058679",554
"30753","26342443465",554
"17092","590418924215",554
"3025","1229635859",554
"30538","2187988662716",554
"7757","326533661",554
"35761","3196991334",554
"32270","486626855463",554
"6227","166415650269",554
"22592","84744317",554
"2777","643727397685",554
"51011","248649314",554
"27296","424094702572",554
"957","8030772242797",554
"1040","39412078881",554
"46063","44791698514",554
"22773","554964642033",554
"17023","76740260",554
"55728","12498134369",554
"2814","3331890120100",554
"1948","671638113396471",554
"62619","445262109380",554
"41828","225979650079",554
"778","1038477832703",554
"23","4664000700926",554
"48220","21332961",554
"27045","58674826718",554
"7837","97485943828",554
"48656","2603681717",554
"54064","5229541742",554
"43792","15737591438",554
"14458","41267088728",554
"55382","71971558",554
"53308","209725690601",554
"3214","956749110846",554
"15990","22728457522",554
"34910","169861880309",554
"15340","127649177257577",554
"51032","10611093294049",554
"40494","12519391652",554
"1236","459147722246",554
"14552","14772809",554
"3511","616068654619",554
"40286","1396716129310",554
"11434","672686494028",554
"1886","46972703",554
"51818","3178258337",554
"55679","95364972890",554
"7599","719256573857",554
"59045","14937003924",554
"20437","223723239243",554
"9621","348199723",554
"22570","18158718370595",554
"43317","81506519617",554
"14834","95970762558",554
"278","57907555315155",554
"28","602385498849",554
"3590","68832806176",554
"78037","15551268",554
"51067","2616546983",554
"37045","7721045400537",554
"66308","591588259",554
"21756","552807435",554
"3801","327900569803",554
"52901","53086340110",554
"33499","19535927111",554
"59403","169309803008",554
"75830","93263006",554
"44748","4321210088229",554
"16727","168917119359",554
"38710","364175660",554
"50669","632790720532",554
"1913","653215181246",554
"923","254973419719",554
"298","87356511588",554
"36","1295666",554
"24148","240887221",554
"41458","19749118",554
"33851","489567161085",554
"5608","119721511",554
"43216","1180072112",554
"351","16997001590766",554
"38","15720705958749",554
"9493","12997789046539",554
"3786","2777406704772",554
"109","8765409",554
"1776","1455182701033",554
"42031","198106325639329",554
"71284","384120797853",554
"41734","225574295789",554
"4073","3544528",554
"1414","6078990740892",554
"3540","262024746546",554
"34","34377702041865",554
"54937","68945271376",554
"10435","13911552721",554
"32452","11794007802",554
"15441","7167735587721",554
"56969","30307630577",554
"18909","19817765185727",554
"54899","2032226444",554
"28641","104677462371",554
"1003","11098511405951",554
"60709","7280708",554
"269","1445084307",554
"49845","91067933314",554
"73206","770523202192",554
"38145","85202434977",554
"712","1879992484498",554
"40561","187677794190",554
"40181","269997579718",554
"8788","322127191",554
"11","167216542877154",554
"130","18015495139",554
"13112","55116650907",554
"43193","509254571909",554
"12075","141246582450",554
"51674","21299388495369",554
"51972","5295668654",554
"4010","1105294338906",554
"46035","327413085272",554
"23770","35946394014559",554
"51496","2739356025143",554
"17112","167548665426",554
"15644","265563839856",554
"2211","475635653441",554
"25836","691519956101",554
"48865","33156985",554
"977","1119569047930",554
"438","5418243843702",554
"2640","774859806255",554
"77496","846035317",554
"609","328605362142",554
"40143","440721209",554
"38607","442806022978",554
"7746","1560742796382",554
"155","83904119661098",554
"66183","3867758867",554
"37057","51983825087",554
"3864","133699441210",554
"43348","3504575245",554
"24322","3297472044279",554
"46667","33122351599",554
"7627","52220159389",554
"1069","1608719456992",554
"49127","2252083262",554
"38389","10995824425",554
"21852","17898887673",554
"197","45201092484914",554
"3282","5293481244514",554
"5521","293090357463",554
"902","2628694",554
"24914","90805629951",554
"43500","410353794",554
"36915","738511211",554
"14324","250218202468",554
"2084","3877779933438",554
"3990","19527159156",554
"71645","77585366049",554
"13381","11884796437",554
"30226","7015454220",554
"12556","5311297493",554
"2057","9240997979043",554
"35757","29438607",554
"51291","23283073593",554
"1478","16336682242",554
"46728","7677178252",554
"32094","253185767338",554
"32510","121437991403",554
"45332","2366635571",554
"16684","10862459070",554
"1725","16484737874728",554
"16174","452911743660",554
"19150","4677495166",554
"25409","23275003809390",554
"1080","808978736453",554
"16076","2846574184950",554
"3656","945323077142",554
"33802","3194571582488",554
"39942","644300493555",554
"1584","10099538100587",554
"12221","1070728253625",554
"571","320036573952",554
"43946","99687053763",554
"4071","1164988569003",554
"17248","1371996524256",554
"434","4028828859261",554
"53913","6790479",554
"70276","14411906126",554
"17419","65191321386",554
"40184","165487118986",554
"32581","53602771993",554
"5490","67120973655",554
"49337","51637804",554
"4522","177575292904",554
"930","54349724318",554
"1778","388501938371",554
"1362","21339302653",554
"55662","171246551130",554
"69654","65637223503",554
"1909","342851301712",554
"11465","120596934269",554
"77846","68076894268",554
"26988","6588474058571",554
"32049","104124801521",554
"1623","351928597899",554
"64480","445106578436",554
"56827","2732978594",554
"25936","11105850157",554
"30823","1193861683616",554
"51236","35551591487",554
"48728","23305513653",554
"576","337718057652",554
"12327","17490133413034",554
"1314","1075665783",554
"751","185553757915655",554
"160","20854194787968",554
"46071","144897682532",554
"13641","12370112793",554
"29056","1512886860950",554
"3337","40538900170",554
"1494","2063129454347",554
"19772","66960401320",554
"874","5377442124088",554
"16099","541393066",554
"11461","24416214",554
"6238","103614871071",554
"47079","592025780354",554
"6502","43284582335",554
"55922","32381551423",554
"63968","3445644002",554
"71700","20817013520",554
"53942","341014399045890",554
"40098","75849652544",554
"5127","5190757757406",554
"45753","467191436992",554
"8624","2226566536705",554
"6641","24170205006",554
"53871","809140976297",554
"54985","821838750",554
"304","136999654618",554
"17443","1081321137",554
"12219","1098278297",554
"342","27113452856",554
"151","550615483717",554
"174","11276264375",554
"37290","680418829727",554
"8","51789901437278",554
"26742","19825844381",554
"1985","20005544546424",554
"1064","289176910",554
"33689","121706352192",554
"139","42601418319208",554
"63008","1580304306690",554
"38346","90371903597",554
"40062","27929804",554
"149","742377240",554
"10697","7864554322641",554
"36538","48269251777300",554
"62","451059001982",554
"69692","9395591036",554
"31745","1292941159",554
"18280","4345751250",554
"46863","1406746516992",554
"51133","24142585329",554
"1682","21455142748",554
"20350","3350179397169",554
"741","8496873373",554
"42047","10227773342853",554
"13","2863194983858",554
"1563","1281073041536",554
"4069","769801040218",554
"16131","50908462907",554
"35597","807666557088",554
"49241","5685682868",554
"77797","70530042183",554
"38835","177266115148",554
"19828","7838435",554
"1575","22299636891335",554
"1744","394272010850",554
"34089","22669459171",554
"45098","162311982280",554
"209","323461072185",554
"1116","502435743950",554
"37414","3480431495397",554
"31638","122794255286",554
"22445","8334207714",554
"43321","159778214843",554
"35664","342463504526",554
"30306","6305479183659",554
"128","773564951046",554
"6643","450850108234",554
"5613","4824744754381",554
"31823","167317574362",554
"55096","27069265538",554
"105","295666945597",554
"1323","554641919",554
"12426","10542636313366",554
"59471","200791612962",554
"33505","1135628387649",554
"172","1687520",554
"2146","3374407665355",554
"57161","115546781050",554
"3428","1303624152607",554
"62834","1475359576",554
"28851","8841417885866",554
"17228","216517755",554
"2876","3967951565922",554
"53328","110690157667",554
"1871","99096931529",554
"27341","573205021335",554
"317","6193944385",554
"498","2306294632037",554
"52975","27841238830",554
"1950","19117105745",554
"26668","161634148120",554
"28512","1957735688232",554
"2710","32123102950541",554
"7638","16049576735",554
"20562","787370882915",554
"10525","1615946938056",554
"31993","13785489176",554
"20969","897837794",554
"8125","373039516",554
"625","243200182348",554
"1841","2107950309576",554
"45485","1099619716648",554
"32624","70415447",554
"541","69743939271369",554
"22288","908589778681",554
"1815","433362240701",554
"29164","531897818",554
"71374","77131575577",554
"3108","451026722103",554
"37333","173046348007",554
"904","34694630391",554
"1180","86198694040",554
"6771","5848568862172",554
"3325","1572482617528",554
"14587","27323735892265",554
"17507","1065869469",554
"388","380035882586",554
"69656","40118816905",554
"13054","319732544306",554
"21567","2442077353612",554
"1937","123577971233983",554
"59115","3167836971",554
"36548","9114715611",554
"9537","3511703224076",554
"13682","961349844825",554
"20808","190283279809770",554
"33738","956997146966",554
"6599","2710735452591",554
"8093","75530388214",554
"23816","619897855373",554
"40411","2974442459857",554
"51671","16977723307",554
"3049","222061967581",554
"14","5764026121094294",554
"27","169450490084237",554
"45801","75428624",555
"60793","470384117295",555
"377","82625998471356",555
"8122","167237716012",555
"66598","114467528",555
"20375","2045515862022",555
"55399","471554294949",555
"5362","1521012714158",555
"2894","4207753803348",555
"14677","8214586162",555
"13663","368046471327",555
"6533","11598808543336",555
"7014","408341264788",555
"1895","6976547360",555
"51211","4011168779",555
"52843","57783748320",555
"32423","704097856656",555
"60721","187028372154387",555
"80425","296637468019",555
"889","1176274653971",555
"43895","132175964212",555
"23675","525350010061",555
"41906","9939249170",555
"13292","226969169597",555
"22408","22613796696",555
"5474","1505035541",555
"50775","25983320887",555
"798","11046479752",555
"28093","6078286659",555
"43386","355544056803",555
"17357","447060089558",555
"61161","19661289151",555
"21576","711513030282",555
"66385","13692619283",555
"15720","42878535435481",555
"10392","106969638322",555
"4895","8674551466726",555
"1227","1950850",555
"41975","44996871",555
"179","8088391035410",555
"12108","125192070202",555
"12148","104228853",555
"2","43890023250",555
"47085","49285971977",555
"59790","51236419605",555
"23858","1218734895915",555
"79200","14770198879",555
"35471","33585694412",555
"21966","1245591692",555
"30777","39593178985",555
"9517","57112416505184",555
"5700","321113032307",555
"655","55329976259",555
"37034","8209157386",555
"2207","12475033657",555
"46353","112279246831",555
"1879","39115563472",555
"36751","995318976519",555
"15794","121899546584",555
"73281","13950956218",555
"788","2118550",555
"1846","1070906830088",555
"36833","511533981393",555
"22635","329843358",555
"974","25617026421761",555
"39861","4083432177122",555
"126","9278893",555
"69471","68192883",555
"306","87832718506",555
"38178","59163530",555
"21980","219811356220",555
"6538","11030666268970",555
"48756","121968602384",555
"50816","15330641179",555
"4135","10291954644775",555
"13169","195828517475",555
"738","173434597611",555
"61413","50018235231",555
"62388","38532130",555
"1481","21994917875",555
"767","111349845091",555
"21826","768281966391",555
"30572","1536476322",555
"11189","190210798527",555
"42091","35720601611",555
"18787","1704761549560",555
"32117","112192979663",555
"3135","1722233257803",555
"11234","13425729932",555
"64335","661242245",555
"54873","294941169",555
"57331","100293616",555
"77","56292912283",555
"57307","10899148117854",555
"4536","2387485835970",555
"42037","177432159954",555
"30922","96961476253",555
"53644","93151850166",555
"1132","206368624312",555
"3344","420357480",555
"75","165237579005",555
"3632","28599355685",555
"25753","21920520986",555
"5166","16016126814193",555
"763","25337292689547",555
"62460","51894399894",555
"18600","65063987895538",555
"11437","330755414",555
"143","111992187136",555
"495","1996948976",555
"703","79544790978405",555
"1877","1333577155407",555
"77060","68579044214",555
"34886","2082419712118",555
"25","1093057885071",555
"53213","19114574529849",555
"80322","1500484320",555
"33575","31892194408",555
"33655","126014515295",555
"3488","211438917",555
"80","231031781283",555
"16992","25249638228",555
"35054","74054671825",555
"971","117921503052",555
"5481","814404205809",555
"415","705698440",555
"33702","10320134149",555
"48","51007267437820",555
"7670","74447024745",555
"45094","49244885730",555
"3714","5787427964867",555
"26882","59822069600",555
"79959","27732923728",555
"379","202792237749",555
"20525","1159353422507",555
"45832","2192319132",555
"24092","140622797",555
"37195","34556765826",555
"45743","20445557815",555
"14511","1842928520172",555
"731","510615101689",555
"30457","25704606495",555
"9","43631904844",555
"43470","17853681255",555
"79325","1144236305",555
"49038","254646281212",555
"1436","1273012509183",555
"22781","853255781609",555
"44","8702330144",555
"61124","904655613261",555
"8619","1784894804274",555
"22396","405320683321",555
"71838","2957770680",555
"44816","71413639471",555
"3028","5589136659008",555
"35627","201796866065",555
"75807","1614364420087",555
"12061","4137777858757",555
"338","538169045187",555
"963","36595898464889",555
"37032","161628860968",555
"1359","183215587595",555
"46700","103922009123",555
"48509","401820009381",555
"59011","544207271454",555
"28618","5772752",555
"55531","73495887019",555
"13288","675605351",555
"3799","19940878335928",555
"2305","9406274864",555
"45304","37880477",555
"32246","4843514149270",555
"1017","97116697847",555
"27145","439365208654",555
"6444","2168133227",555
"6549","2573338318",555
"2030","58561384088576",555
"75397","163821467",555
"57385","23816463805",555
"7594","409388780",555
"23662","42618670",555
"4090","159569312647",555
"37219","681424203756",555
"487","195883020685",555
"14202","245380216208",555
"5593","17295178618",555
"4991","173705854785",555
"26755","146582684",555
"68507","303997275",555
"12474","12657425222",555
"790","3517023032672",555
"6403","118158455",555
"18590","1304773164302",555
"40448","6109508569",555
"3339","139499432",555
"8000","489924760710",555
"41421","1827581051965",555
"3451","105116624914",555
"10511","866089010937",555
"35112","49713236504",555
"35310","1528196046389",555
"50936","15640508",555
"5005","816054387668",555
"346","269429032241",555
"15696","516791335783",555
"24300","480147857349",555
"18717","6032264111510",555
"50","10212606628453",555
"54","7154269785",555
"52767","432119631666",555
"563","130309402791",555
"23673","84464105409",555
"157","541362394",555
"51953","187193655734",555
"20265","16040052075",555
"37029","18372493117",555
"2096","2986340900484",555
"55482","1316326294754",555
"16773","169045742799",555
"35130","58131992381",555
"58945","107630519251",555
"43455","892437951692",555
"57012","54442334182",555
"221","209067366852",555
"23962","709708137400",555
"6985","778420633470",555
"35272","2954920817605",555
"79747","241174920632",555
"53898","45506739196",555
"55279","125121831707",555
"51812","3009663734",555
"21680","71102940235",555
"48343","1019435",555
"40197","71817571646",555
"882","289195483906",555
"23649","22604718200",555
"80026","14999764910",555
"32","1135028511248",555
"35706","15611919338",555
"41839","1114274250451",555
"73640","10420505333",555
"10500","1921549258",555
"64207","103208903157",555
"1344","105108754421",555
"12529","361271322",555
"23886","5000866540454",555
"51854","247188133289",555
"32500","84713334",555
"48956","250821118317",555
"62296","7989054299",555
"59796","24655813",555
"28344","18118369368",555
"1406","4967742002462",555
"120","196880169908",555
"65480","1253740941079",555
"52839","266012812",555
"3554","14662656059493",555
"6902","560469457",555
"8939","275126256971",555
"2022","2104663429460",555
"1570","135875098666310",555
"43955","105904968880",555
"21921","2599028687059",555
"59340","12457349740",555
"6","31854908933738",555
"17426","623636859",555
"7623","1128003572736",555
"273","18362196341",555
"49580","49085534010",555
"15903","21191156851",555
"46759","55815981165",555
"12118","3689270723",555
"1915","1120275183667",555
"42","61480801056678",555
"53162","2487907637230",555
"457","91204080521",555
"5356","175401134538",555
"16114","20338323153",555
"6857","231220980758",555
"30869","110338255456",555
"4020","478855265662",555
"35014","36622006911",555
"1218","63376065234",555
"33797","19621867856",555
"10648","2924690275",555
"6487","412163271653",555
"1931","1738583662547",555
"18248","198034113007",555
"845","5457617100139",555
"3505","67508894278",555
"20086","35262890",555
"483","444376115",555
"3101","136238586744",555
"32157","361680985148",555
"37024","2915094333",555
"17456","14531465277",555
"11966","80459300464",555
"33591","21776626906",555
"59559","6475588",555
"43327","48458412253",555
"35631","1178466446434",555
"948","220446705142",555
"10366","1234212104004",555
"56879","32772266639",555
"46692","48846972668",555
"62347","6550862",555
"38219","6065605202",555
"43538","1507488869",555
"1138","384538559348",555
"2794","2607822521844",555
"169","19108571735",555
"3416","471818643704",555
"1764","186562361835",555
"36998","557733193314",555
"28057","452682540014",555
"5097","31862717030",555
"49247","61516215491518",555
"64087","15034913547",555
"53266","3864670473",555
"2745","7079685",555
"1403","311072914770",555
"11300","15759456508",555
"59031","16261597930",555
"22733","11086329",555
"59113","5268666266",555
"163","2654979036",555
"79645","122768564779",555
"31883","253511022",555
"41446","10790727455910",555
"18119","30761608022",555
"33260","48758106287",555
"271","4914239469303",555
"51502","690161271890",555
"51651","72645077863",555
"55927","25067601815",555
"74913","20545302714",555
"315","16321999713080",555
"92","284645844",555
"55318","22248535858",555
"52","94103780752",555
"38502","153272046388",555
"2735","560259653762",555
"12198","380061723250",555
"99","2003380840358",555
"58465","47800593270",555
"46549","9103593621",555
"7489","29239759406",555
"1240","44150138902",555
"1136","226756551118",555
"29313","25823785074",555
"14598","471466367105",555
"8091","69678059",555
"3277","395647992746",555
"12424","25391364039",555
"9031","65240390073",555
"3576","24095484869789",555
"18649","294850183894",555
"55881","10811941305",555
"14787","20306346418",555
"1640","25514273574450",555
"16750","60219870328",555
"5260","743659465360",555
"60897","15173090021",555
"80483","8123174105",555
"15397","513467463",555
"2580","270692240800",555
"3497","90534511148",555
"38274","45524147280",555
"73130","3524903942",555
"32330","74248883935",555
"275","3199528655",555
"54051","69697939532",555
"8754","5549925686",555
"385","26897824353214",555
"835","87881460705130",555
"146","2908990909945",555
"80288","1358572580901",555
"518","393264903950",555
"45460","8153681510",555
"31935","18545509895",555
"49339","100702014376",555
"1","47914293004249",555
"1772","2581533456105",555
"38519","7390424166",555
"45666","119080290343",555
"37317","171341742484",555
"15647","16399329766568",555
"25481","76035193901",555
"43191","328517330842",555
"35201","28210484",555
"22534","3492497497",555
"2244","14632705853",555
"42808","2513416462",555
"2164","106166651515",555
"38581","377031768135",555
"32525","47854724609",555
"15487","39050473634326",555
"646","261313255",555
"22676","1247987742",555
"15848","78151924426",555
"979","13179316042760",555
"1998","76366740265",555
"47111","421710510",555
"20959","1575578011928",555
"8709","135579546",555
"1884","2096594081545",555
"9814","148543775165",555
"247","723862230252",555
"8893","10363189788",555
"12160","338702587630",555
"640","47830467904560",555
"371","7434152398381",555
"1438","1429250448580",555
"53667","2812276644733",555
"57248","33405901654",555
"1865","836334111952",555
"3126","379610331274",555
"7965","469261694754",555
"5341","29852790728",555
"11248","142788545583",555
"22831","6425131456",555
"21684","30182333463",555
"45276","93093856270",555
"33604","16483232309",555
"2909","7047077290957",555
"3293","178377901896",555
"3372","187358990168",555
"2188","4048133604",555
"53656","1752976101",555
"15652","2752429834501",555
"59","529522922656",555
"41892","4137239585",555
"612","218292102427234",555
"61104","36026515336",555
"26841","3297236282",555
"154","1237844275389",555
"88","705362741982",555
"49344","150527332195",555
"46276","67023713061",555
"1508","123000410257",555
"49791","102862121857",555
"960","391736369179",555
"59650","105711212889",555
"3206","515018338112",555
"14704","42616308833651",555
"594","20067803590",555
"64252","1257313799",555
"3241","2559581030130",555
"28717","76061747685",555
"5528","1752885666146",555
"40368","738096014157",555
"3813","62489830",555
"68","7087483035434",555
"30753","26355161543",555
"17092","590598620331",555
"3025","1230013192",555
"30538","2188810180357",555
"7757","326625926",555
"35761","3198584428",555
"32270","486807064315",555
"6227","166461136066",555
"22592","84767722",555
"2777","643461621002",555
"51011","248677230",555
"27296","424786643218",555
"957","8054844451717",555
"1040","39445721735",555
"46063","44807054025",555
"22773","555347731334",555
"17023","76834074",555
"55728","12500402525",555
"2814","3333232526296",555
"1948","671973423143711",555
"62619","445516941603",555
"41828","247275925260",555
"778","1066037257229",555
"23","4661039757116",555
"48220","21340770",555
"27045","58698262236",555
"7837","96313640916",555
"48656","2601069255",555
"54064","5229554036",555
"43792","15743837188",555
"14458","41282483121",555
"55382","71999078",555
"53308","209806610568",555
"3214","957565589084",555
"15990","25035812623",555
"34910","169939631915",555
"15340","127534352466989",555
"51032","10613580726087",555
"40494","12537322978",555
"1236","468481025325",555
"14552","14773035",555
"3511","616271595036",555
"40286","1396985298868",555
"11434","674083523585",555
"1886","46990936",555
"51818","3179177198",555
"55679","92471162922",555
"7599","723556074851",555
"59045","14940992080",555
"20437","224268814312",555
"9621","348337291",555
"22570","18165494945418",555
"43317","81534460518",555
"14834","192089152569",555
"278","57950289848903",555
"28","620311824825",555
"3590","71268901537",555
"78037","26070257",555
"51067","2616549427",555
"37045","7700537622244",555
"66308","591588259",555
"21756","552966129",555
"3801","327989667464",555
"52901","53101179990",555
"33499","19542236092",555
"59403","646340730528",555
"75830","330717210",555
"44748","4272364411495",555
"16727","169154658968",555
"38710","364294756",555
"50669","632945028596",555
"1913","653444691300",555
"923","255053267699",555
"298","100549156811",555
"36","1296098",555
"24148","240998041",555
"41458","19749118",555
"33851","489724427600",555
"5608","185252671",555
"43216","1180483887",555
"351","17115715085538",555
"38","15548682607349",555
"9493","13002605662536",555
"3786","2779239700265",555
"109","8768244",555
"79641","30957199152",555
"1776","1456274896065",555
"42031","199443933818851",555
"71284","384120797853",555
"41734","225650972849",555
"4073","3545690",555
"1414","6078254599364",555
"3540","262040816821",555
"34","37702866172511",555
"54937","68967831366",555
"10435","13917200598",555
"32452","11794007802",555
"15441","7172935933102",555
"56969","30316049679",555
"18909","19823466178098",555
"54899","2032250781",555
"28641","104707512154",555
"1003","11118342914226",555
"60709","7280708",555
"269","1445379379",555
"49845","91447784302",555
"73206","775151654933",555
"79824","8244220844",555
"38145","85225183890",555
"712","1891116825091",555
"40561","180888934327",555
"40181","270397636720",555
"8788","323266264",555
"11","167495453126572",555
"130","18013411500",555
"13112","55133343935",555
"43193","509611649712",555
"12075","85909949945",555
"80499","209625213785",555
"51674","22622405162014",555
"51972","5297579133",555
"4010","1444725930153",555
"46035","327531762175",555
"23770","35979270683742",555
"51496","2740190691071",555
"17112","167604203281",555
"15644","342055153884",555
"2211","486334830320",555
"25836","691874373421",555
"48865","33167263",555
"977","1119960132630",555
"438","5417731764279",555
"2640","774666171256",555
"77496","846035317",555
"609","328742803149",555
"40143","440747979",555
"38607","442953989883",555
"7746","1561349793458",555
"155","82642647847348",555
